location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2026-02-07,2026-02-07,CEPH-Rtrend_covid,4125,5096,5713,6399,7792,4125,5096,5713,6399,7792,CEPH Lab at Indiana University,2026-02-04,Rtrend COVID
US,US,1,2026-02-07,2026-02-14,CEPH-Rtrend_covid,2860,4157,5108,6241,8848,2860,4157,5108,6241,8848,CEPH Lab at Indiana University,2026-02-04,Rtrend COVID
US,US,2,2026-02-07,2026-02-21,CEPH-Rtrend_covid,1957,3350,4484,5953,9718,1957,3350,4484,5953,9718,CEPH Lab at Indiana University,2026-02-04,Rtrend COVID
US,US,0,2026-02-07,2026-02-07,CFA-EpiAutoGP,5183.9279,5923.6834,6350.4538,6818.1455,7830.6503,5184,5924,6350,6818,7831,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-04,EpiAutoGP
US,US,1,2026-02-07,2026-02-14,CFA-EpiAutoGP,4450.1711,5453.6017,6144.9177,6878.3408,8812.9063,4450,5454,6145,6878,8813,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-04,EpiAutoGP
US,US,2,2026-02-07,2026-02-21,CFA-EpiAutoGP,3761.3934,5049.4068,6040.2857,7163.8581,10158.712,3761,5049,6040,7164,10159,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-04,EpiAutoGP
US,US,0,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_HE_COVID,5242,5747,6005,6294,6922.125,5242,5747,6005,6294,6922,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_HE_COVID,4294.950000000001,5251.75,5831,6476.25,8621.05,4295,5252,5831,6476,8621,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_H_COVID,4484.725,5194.75,5569,6007,7013.624999999996,4485,5195,5569,6007,7014,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_COVID
US,US,1,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_H_COVID,2992.6,4310.5,5106,6158.75,9205.724999999995,2993,4310,5106,6159,9206,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_COVID
