location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv hosp,hosp,2026-01-17,2026-01-17,CEPH-Rtrend_rsv,4865,5836,6443,7111,8427,4865,5836,6443,7111,8427,CEPH Lab at Indiana University,2026-01-14,Rtrend RSV
United States,US,1,wk inc rsv hosp,hosp,2026-01-17,2026-01-24,CEPH-Rtrend_rsv,4384,5613,6451,7382,9352,4384,5613,6451,7382,9352,CEPH Lab at Indiana University,2026-01-14,Rtrend RSV
United States,US,2,wk inc rsv hosp,hosp,2026-01-17,2026-01-31,CEPH-Rtrend_rsv,3841,5244,6243,7395,9887,3841,5244,6243,7395,9887,CEPH Lab at Indiana University,2026-01-14,Rtrend RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_E_RSV,0.0034733454336007092,0.0037674580240925045,0.003945832596780241,0.004098103204793605,0.004456944844492221,0.0035,0.0038,0.0039,0.0041,0.0045,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-24,CFA_Pyrenew-Pyrenew_E_RSV,0.0024240201492519496,0.0030261200900065224,0.003384177797342728,0.0037999906734695315,0.004847633895811608,0.0024,0.003,0.0034,0.0038,0.0048,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_HE_RSV,3112.85,3895,4341,4844,6101.5499999999975,3113,3895,4341,4844,6102,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_HE_RSV,0.003437544009165151,0.0038113242709949973,0.004035804321373933,0.004295675480102771,0.004852076489943134,0.0034,0.0038,0.004,0.0043,0.0049,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2026-01-17,2026-01-24,CFA_Pyrenew-Pyrenew_HE_RSV,2591.575,3425,4035,4816,7068.3499999999985,2592,3425,4035,4816,7068,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-24,CFA_Pyrenew-Pyrenew_HE_RSV,0.002383269820002429,0.0031535714040367125,0.003643409131800613,0.004254945228509009,0.0058940566794665064,0.0024,0.0032,0.0036,0.0043,0.0059,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_H_RSV,4610.925,5388.75,5922.5,6513.75,7897.474999999998,4611,5389,5922,6514,7897,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_RSV
