location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-12-20,2025-12-20,CEPH-Rtrend_covid,3200,4022,4560,5157,6388,3200,4022,4560,5157,6388,CEPH Lab at Indiana University,2025-12-17,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-12-20,2025-12-27,CEPH-Rtrend_covid,2724,4088,5108,6334,9206,2724,4088,5108,6334,9206,CEPH Lab at Indiana University,2025-12-17,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-12-20,2026-01-03,CEPH-Rtrend_covid,2280,4050,5541,7469,12410,2280,4050,5541,7469,12410,CEPH Lab at Indiana University,2025-12-17,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-12-20,2025-12-20,CFA-EpiAutoGP,4198.8586,4787.0817,5104.2919,5427.0422,6149.0968,4199,4787,5104,5427,6149,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-12-17,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2025-12-20,2025-12-27,CFA-EpiAutoGP,4162.4804,5126.5547,5752.4363,6373.2986,7770.5253,4162,5127,5752,6373,7771,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-12-17,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2025-12-20,2026-01-03,CFA-EpiAutoGP,4009.52,5426.881,6336.1557,7392.5806,10009.931,4010,5427,6336,7393,10010,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-12-17,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_E_COVID,0.005205529483166514,0.005538763056363746,0.0057234780679570815,0.005923734520187107,0.006308691240713142,0.0052,0.0055,0.0057,0.0059,0.0063,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_E_COVID,0.00516846460872947,0.0060920211366201375,0.00658814484582944,0.0071620463390848635,0.009008518998312441,0.0052,0.0061,0.0066,0.0072,0.009,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_HE_COVID,4381.95,4758.75,4982,5204.25,5676.049999999999,4382,4759,4982,5204,5676,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_HE_COVID,0.005061405647635445,0.0054117877083826645,0.0056031291088042045,0.005794968299358027,0.0061599790688384335,0.0051,0.0054,0.0056,0.0058,0.0062,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_HE_COVID,4384.975,5156.25,5598.5,6025.25,7351.074999999999,4385,5156,5598,6025,7351,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_HE_COVID,0.0049442012688788025,0.005824347489486021,0.006327715574892897,0.0068710737705378055,0.00818551712211899,0.0049,0.0058,0.0063,0.0069,0.0082,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_H_COVID,3524.975,3968.75,4229,4475.5,4997.15,3525,3969,4229,4476,4997,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_H_COVID,2861.6,3711.5,4261,4833,6151.025,2862,3712,4261,4833,6151,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-12-20,2025-12-20,CMU-TimeSeries,2597.228102052067,4179.759674905075,4980.294151101918,5946.126027059814,9603.809853154842,2597,4180,4980,5946,9604,Carnegie Mellon Delphi Group,2025-12-17,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-12-20,2025-12-27,CMU-TimeSeries,2753.377101978993,4654.486163637507,5830.264861331076,7418.716091618757,12434.03226499745,2753,4654,5830,7419,12434,Carnegie Mellon Delphi Group,2025-12-17,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-12-20,2026-01-03,CMU-TimeSeries,2700.4465454852093,5097.007193749011,6851.267657922888,9003.065057893195,14984.872216226568,2700,5097,6851,9003,14985,Carnegie Mellon Delphi Group,2025-12-17,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2025-12-20,2025-12-20,CMU-TimeSeries,0.003221696424431754,0.004270126824413572,0.004783688550732609,0.005339784236854817,0.006840875905916258,0.0032,0.0043,0.0048,0.0053,0.0068,Carnegie Mellon Delphi Group,2025-12-17,AR ensemble with auxiliary data
United States,US,1,wk inc covid prop ed visits,prop_ed,2025-12-20,2025-12-27,CMU-TimeSeries,0.002860926324435215,0.004096953010762763,0.004892645698994152,0.00587626253114809,0.008226507159429955,0.0029,0.0041,0.0049,0.0059,0.0082,Carnegie Mellon Delphi Group,2025-12-17,AR ensemble with auxiliary data
United States,US,2,wk inc covid prop ed visits,prop_ed,2025-12-20,2026-01-03,CMU-TimeSeries,0.002662790974851491,0.0038724301395564793,0.004982958982724509,0.0064398364465900314,0.010012770077704918,0.0027,0.0039,0.005,0.0064,0.01,Carnegie Mellon Delphi Group,2025-12-17,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2025-12-20,2025-12-20,CovidHub-baseline,2129.9750000000004,3546.5,4109,4671.5,6088.024999999995,2130,3546,4109,4672,6088,CovidHub-hub-models,2025-12-17,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2025-12-20,2025-12-27,CovidHub-baseline,957.3820593205938,3274.726094760948,4109,4948.949426994271,7261.631071310712,957,3275,4109,4949,7262,CovidHub-hub-models,2025-12-17,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2025-12-20,2026-01-03,CovidHub-baseline,380.45410854108536,3049.2368123681235,4109,5180.8375933759335,7835.01795417953,380,3049,4109,5181,7835,CovidHub-hub-models,2025-12-17,CovidHub baseline model
