location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-12-13,2025-12-13,CEPH-Rtrend_covid,2693,3365,3802,4287,5277,2693,3365,3802,4287,5277,CEPH Lab at Indiana University,2025-12-10,Rtrend COVID
US,US,1,2025-12-13,2025-12-20,CEPH-Rtrend_covid,2151,3202,3982,4910,7076,2151,3202,3982,4910,7076,CEPH Lab at Indiana University,2025-12-10,Rtrend COVID
US,US,2,2025-12-13,2025-12-27,CEPH-Rtrend_covid,1697,2981,4052,5440,8985,1697,2981,4052,5440,8985,CEPH Lab at Indiana University,2025-12-10,Rtrend COVID
US,US,0,2025-12-13,2025-12-13,CFA-EpiAutoGP,4004.8928,4530.7988,4820.4485,5144.4001,5776.3913,4005,4531,4820,5144,5776,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-12-10,EpiAutoGP
US,US,1,2025-12-13,2025-12-20,CFA-EpiAutoGP,4029.7151,4980.0769,5549.7979,6159.3096,7531.9405,4030,4980,5550,6159,7532,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-12-10,EpiAutoGP
US,US,2,2025-12-13,2025-12-27,CFA-EpiAutoGP,4034.8701,5443.0279,6301.669,7354.6568,9817.6744,4035,5443,6302,7355,9818,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-12-10,EpiAutoGP
US,US,0,2025-12-13,2025-12-13,CFA_Pyrenew-Pyrenew_HE_COVID,3323.6749999999997,3819.75,4084,4321,4836.524999999999,3324,3820,4084,4321,4837,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2025-12-13,2025-12-20,CFA_Pyrenew-Pyrenew_HE_COVID,2791.95,3762,4318,4800.25,6209.799999999999,2792,3762,4318,4800,6210,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2025-12-13,2025-12-13,CFA_Pyrenew-Pyrenew_H_COVID,3699.925,4060.75,4284.5,4492.75,5016.624999999999,3700,4061,4284,4493,5017,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-12-13,2025-12-20,CFA_Pyrenew-Pyrenew_H_COVID,3485.95,4264,4776,5352.5,7239.025,3486,4264,4776,5352,7239,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-12-13,2025-12-13,CMU-TimeSeries,2491.9987995759857,3834.549518566796,4664.512226923581,5516.144919842,9098.851024341247,2492,3835,4665,5516,9099,Carnegie Mellon Delphi Group,2025-12-10,AR ensemble with auxiliary data
US,US,1,2025-12-13,2025-12-20,CMU-TimeSeries,2464.4748174270867,4300.638985741508,5441.299953341694,6835.82858042463,12032.571550873176,2464,4301,5441,6836,12033,Carnegie Mellon Delphi Group,2025-12-10,AR ensemble with auxiliary data
US,US,2,2025-12-13,2025-12-27,CMU-TimeSeries,2403.829192206322,4769.231208365874,6449.611674693122,8454.416239512982,14398.145778061977,2404,4769,6450,8454,14398,Carnegie Mellon Delphi Group,2025-12-10,AR ensemble with auxiliary data
US,US,0,2025-12-13,2025-12-13,CovidHub-baseline,1818.7000000000007,3305.5,3859,4412.5,5899.299999999993,1819,3306,3859,4412,5899,CovidHub-hub-models,2025-12-10,CovidHub baseline model
US,US,1,2025-12-13,2025-12-20,CovidHub-baseline,706.6849315993162,3020.4397968979683,3859,4694.686504365044,7057.1058275582745,707,3020,3859,4695,7057,CovidHub-hub-models,2025-12-10,CovidHub baseline model
US,US,2,2025-12-13,2025-12-27,CovidHub-baseline,143.576127261273,2773.4904299042996,3859,4934.312625626256,7602.4711262112605,144,2773,3859,4934,7602,CovidHub-hub-models,2025-12-10,CovidHub baseline model
US,US,0,2025-12-13,2025-12-13,CovidHub-ensemble,2867.39434581115,3872.2747592834,4332.71440291872,4565.0124099113,5696.13180572736,2867,3872,4333,4565,5696,CovidHub,2025-12-10,Ensemble model using CovidHub submissions
US,US,1,2025-12-13,2025-12-20,CovidHub-ensemble,2785.68031267402,4270.69449287075,4764.79756713736,5191.60950468201,6847.61350364562,2786,4271,4765,5192,6848,CovidHub,2025-12-10,Ensemble model using CovidHub submissions
