location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
US,0,1.2588155940228454,1.8663048310822927,2.4213079774779147,4202.55238631423,6230.6535275669,8083.53,1,2,2,4203,6231,8084,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
US,1,1.2683595855848842,2.009803988249836,3.157708166923631,4234.41497580268,6709.72506771307,10542,1,2,3,4234,6710,10542,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
US,2,1.1607978293860861,2.0916596594220938,3.6504448330770525,3875.32034960344,6983,12187,1,2,4,3875,6983,12187,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alabama,0,NA,NA,NA,59,95.957539,139.025,NA,NA,NA,59,96,139,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alabama,1,NA,NA,NA,61,105,176,NA,NA,NA,61,105,176,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alabama,2,NA,NA,NA,54.4974755402823,109.102075,214.879464315373,NA,NA,NA,54,109,215,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alaska,0,NA,NA,NA,1.71381528976564,5.6746446,13,NA,NA,NA,2,6,13,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alaska,1,NA,NA,NA,1.48213001327174,6.0775626,17.031216,NA,NA,NA,1,6,17,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Alaska,2,NA,NA,NA,1.34777573226712,6.1677283,21.3056500011476,NA,NA,NA,1,6,21,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arizona,0,NA,NA,NA,58,88.1880846112245,149.034930454774,NA,NA,NA,58,88,149,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arizona,1,NA,NA,NA,54.6700151786188,96.713476,182,NA,NA,NA,55,97,182,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arizona,2,NA,NA,NA,43.2986038120145,110.442786,223.72,NA,NA,NA,43,110,224,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arkansas,0,NA,NA,NA,21.4,35.8,59.5538015,NA,NA,NA,21,36,60,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arkansas,1,NA,NA,NA,18.5,38.272141,74.7509405072276,NA,NA,NA,18,38,75,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Arkansas,2,NA,NA,NA,16.5079701075879,41.2062815,86.149971,NA,NA,NA,17,41,86,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
California,0,NA,NA,NA,231,332,448.60218906009,NA,NA,NA,231,332,449,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
California,1,NA,NA,NA,215,369.964963342973,559.091726238353,NA,NA,NA,215,370,559,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
California,2,NA,NA,NA,205.275317884113,395.427849210755,708.53043,NA,NA,NA,205,395,709,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Colorado,0,NA,NA,NA,63.3366156190676,101.87562,152,NA,NA,NA,63,102,152,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Colorado,1,NA,NA,NA,55.2982503671304,110.314446331604,185.373136327858,NA,NA,NA,55,110,185,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Colorado,2,NA,NA,NA,50.8313037228426,120.60526,238.020760108933,NA,NA,NA,51,121,238,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Connecticut,0,NA,NA,NA,72.9709344312738,117.995138497016,170,NA,NA,NA,73,118,170,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Connecticut,1,NA,NA,NA,70,130.824390456059,213.025,NA,NA,NA,70,131,213,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Connecticut,2,NA,NA,NA,63.3851796881423,141.825573096253,250.5,NA,NA,NA,63,142,250,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Delaware,0,NA,NA,NA,15,28.6801893266557,48,NA,NA,NA,15,29,48,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Delaware,1,NA,NA,NA,15,32,69.6982014886711,NA,NA,NA,15,32,70,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Delaware,2,NA,NA,NA,12.8897872130964,34.0697943355949,83.2450292684024,NA,NA,NA,13,34,83,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
District of Columbia,0,NA,NA,NA,1.2390683,5.4201272,14,NA,NA,NA,1,5,14,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
District of Columbia,1,NA,NA,NA,1.442023496978,5.8941216,18,NA,NA,NA,1,6,18,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
District of Columbia,2,NA,NA,NA,1.052591,7,28.688126,NA,NA,NA,1,7,29,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Florida,0,NA,NA,NA,135.8,202,319.20205,NA,NA,NA,136,202,319,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Florida,1,NA,NA,NA,136,242,434.29633,NA,NA,NA,136,242,434,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Florida,2,NA,NA,NA,123.529213555883,284.068108449792,648.90752,NA,NA,NA,124,284,649,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Georgia,0,NA,NA,NA,37,68,100,NA,NA,NA,37,68,100,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Georgia,1,NA,NA,NA,42.975,79,149,NA,NA,NA,43,79,149,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Georgia,2,NA,NA,NA,37.1274326872187,88.5,179.560996156308,NA,NA,NA,37,88,180,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Hawaii,0,NA,NA,NA,1.34068471887696,6,14.9755504137389,NA,NA,NA,1,6,15,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Hawaii,1,NA,NA,NA,1.0754721393967,6.8571942815434,21,NA,NA,NA,1,7,21,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Hawaii,2,NA,NA,NA,1.68125205035722,8.05639261693561,27.9437935203438,NA,NA,NA,2,8,28,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Idaho,0,NA,NA,NA,2.7121767,7.15125629209544,15.2008992285937,NA,NA,NA,3,7,15,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
Idaho,1,NA,NA,NA,2,9,23,NA,NA,NA,2,9,23,wk inc covid hosp,2026-01-03,2025-12-27,2025-12-24,"January 03, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Idaho,2,NA,NA,NA,1.6542365020954,8.2561240810427,28.4785747595166,NA,NA,NA,2,8,28,wk inc covid hosp,2026-01-10,2025-12-27,2025-12-24,"January 10, 2026","December 24, 2025","December 27, 2025",CovidHub-ensemble
Illinois,0,NA,NA,NA,245.18756411876,388.979832756506,505.7362975,NA,NA,NA,245,389,506,wk inc covid hosp,2025-12-27,2025-12-27,2025-12-24,"December 27, 2025","December 24, 2025","December 27, 2025",CovidHub-ensemble
