location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.520439577578722,2.640818418049673,3.6914369292694102,5075.98333333333,8816.365,12323.852,1.52,2.64,3.69,5076,8816,12324,wk inc covid hosp,hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
United States,1,1.4232651175313447,3.084822080008669,4.873266871414278,4751.56666666667,10298.67,16269.388,1.42,3.08,4.87,4752,10299,16269,wk inc covid hosp,hosp,2024-12-07,2024-11-30,2024-11-27,"December 07, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
United States,2,1.4097225848362183,3.1405326136769847,6.380599553827998,4706.35495864138,10484.6594628906,21301.614,1.41,3.14,6.38,4706,10485,21302,wk inc covid hosp,hosp,2024-12-14,2024-11-30,2024-11-27,"December 14, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alabama,0,0.8691196886705886,1.6580163574764415,2.50648520254002,44.302168053616,84.5150791796247,127.764599185046,0.87,1.66,2.51,44,85,128,wk inc covid hosp,hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alabama,1,0.8393161807102636,1.6586035559270749,3.211249899703003,42.7829756622145,84.5450108044399,163.689,0.84,1.66,3.21,43,85,164,wk inc covid hosp,hosp,2024-12-07,2024-11-30,2024-11-27,"December 07, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alabama,2,0.7491851301253786,1.7355691556142148,4.526548149130501,38.1886706408103,88.4682252663083,230.7345,0.75,1.74,4.53,38,88,231,wk inc covid hosp,hosp,2024-12-14,2024-11-30,2024-11-27,"December 14, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alaska,0,0.57450797923303,1.2849316646785,2.5731164668170083,4.08883648407919,9.145,18.313152937148,0.57,1.28,2.57,4,9,18,wk inc covid hosp,hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alaska,1,0.414389947129273,1.5196005915378574,3.146790116614806,2.94925883661322,10.81516456604,22.3960514068604,0.41,1.52,3.15,3,11,22,wk inc covid hosp,hosp,2024-12-07,2024-11-30,2024-11-27,"December 07, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Alaska,2,0.32972573418675555,1.6862181419143443,3.926453293541901,2.3466943200379,12.001,27.945,0.33,1.69,3.93,2,12,28,wk inc covid hosp,hosp,2024-12-14,2024-11-30,2024-11-27,"December 14, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
Arizona,0,6.641875413816059,10.097778146227121,14.000220827744528,492.431698443013,748.653916739226,1037.98281227056,6.64,10.1,14,492,749,1038,wk inc covid hosp,hosp,2024-11-30,2024-11-30,2024-11-27,"November 30, 2024","November 27, 2024","November 30, 2024",CovidHub-ensemble
