location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_E_RSV,2.946345760388723e-4,3.31599515514863e-4,3.5136312670938446e-4,3.702135467709418e-4,4.1290874260817366e-4,2.9e-4,3.3e-4,3.5e-4,3.7e-4,4.1e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_E_RSV,2.67755831794396e-4,3.4015526595556483e-4,3.8008560284749345e-4,4.241358640457053e-4,5.290480570489564e-4,2.7e-4,3.4e-4,3.8e-4,4.2e-4,5.3e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_HE_RSV,312,394,435,480,590.0249999999999,310,390,440,480,590,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_HE_RSV,2.914184000762234e-4,3.224912009679842e-4,3.3887177013075694e-4,3.5983246829192686e-4,3.9549952358936403e-4,2.9e-4,3.2e-4,3.4e-4,3.6e-4,4e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_HE_RSV,297.97499999999997,403,464,534,715,300,400,460,530,720,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_HE_RSV,2.6859355126657115e-4,3.2739464083280864e-4,3.603801036266968e-4,4.0111025565999804e-4,4.950844688328798e-4,2.7e-4,3.3e-4,3.6e-4,4e-4,5e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_H_RSV,272.975,336,370,409,501.02499999999986,270,340,370,410,500,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_RSV
United States,US,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_H_RSV,232,335,398,477,698.0749999999996,230,340,400,480,700,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,RSVHub-baseline,0,38.24999999999997,333,627.7500000000002,2144.224999999999,0,40,330,630,2100,RSVHub-hub-models,2025-09-24,RSVHub baseline model
United States,US,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,RSVHub-baseline,0,0,333,1078.6877193771934,3387.36821418214,0,0,330,1100,3400,RSVHub-hub-models,2025-09-24,RSVHub baseline model
United States,US,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,RSVHub-baseline,0,0,333,1264.0133726337272,3744.599952999522,0,0,330,1300,3700,RSVHub-hub-models,2025-09-24,RSVHub baseline model
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,RSVHub-baseline,0,1.2500000000000022e-4,3e-4,4.7499999999999864e-4,0.0019000000000000006,0,1.3e-4,3e-4,4.7e-4,0.0019,RSVHub-hub-models,2025-09-24,RSVHub baseline model
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,RSVHub-baseline,0,0,3e-4,7.000000000000001e-4,0.002233495484954857,0,0,3e-4,7e-4,0.0022,RSVHub-hub-models,2025-09-24,RSVHub baseline model
United States,US,2,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-11,RSVHub-baseline,0,0,3e-4,9.274667746677447e-4,0.0026703879038790426,0,0,3e-4,0.00093000000000000005,0.0027,RSVHub-hub-models,2025-09-24,RSVHub baseline model
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,RSVHub-ensemble,2.6859355126657115e-4,3.2739464083280864e-4,3.603801036266968e-4,4.0111025565999804e-4,4.950844688328798e-4,2.7e-4,3.3e-4,3.6e-4,4e-4,5e-4,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,2,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,RSVHub-ensemble,1.3603855631960494e-4,3.8936432942365785e-4,6.20671161755817e-4,9.166206925973002e-4,0.0017834359157086958,1.4e-4,3.9e-4,6.2e-4,9.2e-4,0.0018,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,RSVHub-ensemble,259,346.5,396.5,455.5,593.5124999999999,260,350,400,460,590,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,RSVHub-ensemble,315.48749999999995,459,553,664,948.5,320,460,550,660,950,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,RSVHub-ensemble,787,1295,1657,2088,3223,790,1300,1700,2100,3200,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-20,RSVHub-ensemble,8.110426937735983e-5,2.386200048412151e-4,3.8057557257994626e-4,5.634589509448888e-4,0.0010504920959674502,8.1e-5,2.4e-4,3.8e-4,5.6e-4,0.0011,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,RSVHub-ensemble,2.914184000762234e-4,3.224912009679842e-4,3.3887177013075694e-4,3.5983246829192686e-4,3.9549952358936403e-4,2.9e-4,3.2e-4,3.4e-4,3.6e-4,4e-4,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,RSVHub-ensemble,9.595968432431428e-5,3.06953433507202e-4,4.773074476601674e-4,7.215051069588283e-4,0.0013630293334431058,9.6e-5,3.1e-4,4.8e-4,7.2e-4,0.0014,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
United States,US,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,UGA_flucast-INFLAenza,206,299,358,431,597,210,300,360,430,600,UGA_flucast,2025-09-24,INFLAenza
United States,US,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,UGA_flucast-INFLAenza,333,515,642,794,1182,330,520,640,790,1200,UGA_flucast,2025-09-24,INFLAenza
United States,US,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,UGA_flucast-INFLAenza,787,1295,1657,2088,3223,790,1300,1700,2100,3200,UGA_flucast,2025-09-24,INFLAenza
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-20,UGA_flucast-INFLAenza,8.110426937735983e-5,2.386200048412151e-4,3.8057557257994626e-4,5.634589509448888e-4,0.0010504920959674502,8.1e-5,2.4e-4,3.8e-4,5.6e-4,0.0011,UGA_flucast,2025-09-24,INFLAenza
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,UGA_flucast-INFLAenza,9.595968432431428e-5,3.06953433507202e-4,4.773074476601674e-4,7.215051069588283e-4,0.0013630293334431058,9.6e-5,3.1e-4,4.8e-4,7.2e-4,0.0014,UGA_flucast,2025-09-24,INFLAenza
United States,US,2,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,UGA_flucast-INFLAenza,1.3603855631960494e-4,3.8936432942365785e-4,6.20671161755817e-4,9.166206925973002e-4,0.0017834359157086958,1.4e-4,3.9e-4,6.2e-4,9.2e-4,0.0018,UGA_flucast,2025-09-24,INFLAenza
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_E_RSV,8.955042103833966e-4,0.0012049898589655101,0.0014107929901357667,0.0016434009653379519,0.002153311756887714,9e-4,0.0012,0.0014,0.0016,0.0022,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_ED_Visits_RSV
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_E_RSV,8.384978417348255e-4,0.0013944430976477683,0.0017762020202245297,0.0022136937211022765,0.0032917920313832757,8.4e-4,0.0014,0.0018,0.0022,0.0033,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_ED_Visits_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_HE_RSV,7,12,15,19,28,7,10,20,20,30,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_HE_RSV,7.51691299388704e-4,0.0010804063483968122,0.0012791475999295318,0.0015107845975553475,0.0020083956832379637,7.5e-4,0.0011,0.0013,0.0015,0.002,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_HE_RSV,8,14,19,25,43,8,10,20,20,40,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_HE_RSV,8.184593222392767e-4,0.001280983617072478,0.0015736784052793763,0.0019685818334129845,0.002987618857419553,8.2e-4,0.0013,0.0016,0.002,0.003,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_H_RSV,3,7,10,14,24,3,7,10,10,20,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_H_RSV,2,8,12,19,44,2,8,10,20,40,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,RSVHub-baseline,0,5,9,13,37.87499999999994,0,5,9,10,40,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alabama,AL,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,RSVHub-baseline,0,2.496752467524675,9,17,47.13687736877373,0,2,9,20,50,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alabama,AL,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,RSVHub-baseline,0,0,9,20.47729227292274,54.13465584655841,0,0,9,20,50,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,RSVHub-baseline,0,9.000000000000001e-4,0.0011,0.0013000000000000002,0.003154999999999995,0,9e-4,0.0011,0.0013,0.0032,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,RSVHub-baseline,0,7e-4,0.0011,0.0015000000000000005,0.003972537350373503,0,7e-4,0.0011,0.0015,0.004,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alabama,AL,2,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-11,RSVHub-baseline,0,4.000000000000016e-4,0.0011,0.0018000000000000008,0.004420674556745566,0,4e-4,0.0011,0.0018,0.0044,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alabama,AL,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,RSVHub-ensemble,4,8,11,14.5,24.5,4,8,10,10,20,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,RSVHub-ensemble,5,10.5,15.5,21.5,42,5,10,20,20,40,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,RSVHub-ensemble,6,18,29,47,111,6,20,30,50,110,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-20,RSVHub-ensemble,3.007983285265949e-4,6.533979940728446e-4,9.102976790832155e-4,0.0012265541663303869,0.002068860736825647,3e-4,6.5e-4,9.1e-4,0.0012,0.0021,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,RSVHub-ensemble,7.51691299388704e-4,0.0010804063483968122,0.0012791475999295318,0.0015107845975553475,0.0020083956832379637,7.5e-4,0.0011,0.0013,0.0015,0.002,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,RSVHub-ensemble,3.6394683339399745e-4,7.951624791201841e-4,0.0011275509323774666,0.0015921721031330683,0.002767248473305726,3.6e-4,8e-4,0.0011,0.0016,0.0028,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,RSVHub-ensemble,8.184593222392767e-4,0.001280983617072478,0.0015736784052793763,0.0019685818334129845,0.002987618857419553,8.2e-4,0.0013,0.0016,0.002,0.003,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,2,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,RSVHub-ensemble,4.288110450799317e-4,9.751927196304821e-4,0.0013999390672602774,0.001980019699999511,0.0037086971354161847,4.3e-4,9.8e-4,0.0014,0.002,0.0037,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alabama,AL,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,UGA_flucast-INFLAenza,1,4,7,10,21,1,4,7,10,20,UGA_flucast,2025-09-24,INFLAenza
Alabama,AL,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,UGA_flucast-INFLAenza,2,7,12,18,41,2,7,10,20,40,UGA_flucast,2025-09-24,INFLAenza
Alabama,AL,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,UGA_flucast-INFLAenza,6,18,29,47,111,6,20,30,50,110,UGA_flucast,2025-09-24,INFLAenza
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-20,UGA_flucast-INFLAenza,3.007983285265949e-4,6.533979940728446e-4,9.102976790832155e-4,0.0012265541663303869,0.002068860736825647,3e-4,6.5e-4,9.1e-4,0.0012,0.0021,UGA_flucast,2025-09-24,INFLAenza
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,UGA_flucast-INFLAenza,3.6394683339399745e-4,7.951624791201841e-4,0.0011275509323774666,0.0015921721031330683,0.002767248473305726,3.6e-4,8e-4,0.0011,0.0016,0.0028,UGA_flucast,2025-09-24,INFLAenza
Alabama,AL,2,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,UGA_flucast-INFLAenza,4.288110450799317e-4,9.751927196304821e-4,0.0013999390672602774,0.001980019699999511,0.0037086971354161847,4.3e-4,9.8e-4,0.0014,0.002,0.0037,UGA_flucast,2025-09-24,INFLAenza
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_E_RSV,0,0,6.819482102467516e-5,2.7805615313333094e-4,7.020493590887816e-4,0,0,6.8e-5,2.8e-4,7e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_ED_Visits_RSV
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_E_RSV,0,0,1.4045893443577568e-4,2.8358362814252466e-4,9.97704878799034e-4,0,0,1.4e-4,2.8e-4,0.001,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_ED_Visits_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_HE_RSV,0,0,0,1,4,0,0,0,1,4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_HE_RSV,0,0,1.3851850722537327e-4,1.4496503923952205e-4,5.735836516004248e-4,0,0,1.4e-4,1.4e-4,5.7e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_HE_RSV,0,0,0,1,6,0,0,0,1,6,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_HE_RSV,0,0,1.3834318344728788e-4,2.7730719905874704e-4,9.686213847153718e-4,0,0,1.4e-4,2.8e-4,9.7e-4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,CFA_Pyrenew-Pyrenew_H_RSV,0,0,0,1,3,0,0,0,1,3,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_RSV
Alaska,AK,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,CFA_Pyrenew-Pyrenew_H_RSV,0,0,0,1,4,0,0,0,1,4,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-24,Pyrenew_Hospital_Admissions_RSV
Alaska,AK,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,RSVHub-baseline,0,0,0,2,15,0,0,0,2,20,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alaska,AK,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,RSVHub-baseline,0,0,0,7,17.641876418764163,0,0,0,7,20,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alaska,AK,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,RSVHub-baseline,0,0,9.500095000802844e-5,7.065908159081599,22.034720347203475,0,0,0,7,20,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alaska,AK,0,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,RSVHub-baseline,0,0,1e-4,6.999999999999999e-4,0.004699999999999999,0,0,1e-4,7e-4,0.0047,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alaska,AK,1,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-04,RSVHub-baseline,0,0,9.999999999999999e-5,0.0014858916089160882,0.005825277427774287,0,0,1e-4,0.0015,0.0058,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alaska,AK,2,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-10-11,RSVHub-baseline,0,0,9.999999999999999e-5,0.002099999999999999,0.0067876269012690105,0,0,1e-4,0.0021,0.0068,RSVHub-hub-models,2025-09-24,RSVHub baseline model
Alaska,AK,0,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,RSVHub-ensemble,0,0,0,1,4,0,0,0,1,4,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alaska,AK,1,wk inc rsv hosp,hosp,2025-09-27,2025-10-04,RSVHub-ensemble,0,0,0.5,1.5,6,0,0,0,2,6,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
Alaska,AK,2,wk inc rsv hosp,hosp,2025-09-27,2025-10-11,RSVHub-ensemble,0,1,3,5,15,0,1,3,5,20,RSVHub,2025-09-24,Ensemble using RSVHub forecast submissions
