location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-07-19,2025-07-19,CEPH-Rtrend_covid,3000,3555,3909,4297,5080,3000,3555,3909,4297,5080,CEPH Lab at Indiana University,2025-07-16,Rtrend COVID
US,US,1,2025-07-19,2025-07-26,CEPH-Rtrend_covid,2532,3375,3972,4678,6229,2532,3375,3972,4678,6229,CEPH Lab at Indiana University,2025-07-16,Rtrend COVID
US,US,2,2025-07-19,2025-08-02,CEPH-Rtrend_covid,2165,3187,3969,4931,7181,2165,3187,3969,4931,7181,CEPH Lab at Indiana University,2025-07-16,Rtrend COVID
US,US,0,2025-07-19,2025-07-19,CFA_Pyrenew-Pyrenew_HE_COVID,4142,4433,4591,4756,5130.0250000000005,4142,4433,4591,4756,5130,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-16,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2025-07-19,2025-07-26,CFA_Pyrenew-Pyrenew_HE_COVID,4383.95,4805.75,5045,5287,5956,4384,4806,5045,5287,5956,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-16,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2025-07-19,2025-07-19,CFA_Pyrenew-Pyrenew_H_COVID,3376.9,3738,3980,4307.25,4759,3377,3738,3980,4307,4759,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-16,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-07-19,2025-07-26,CFA_Pyrenew-Pyrenew_H_COVID,3153.9500000000003,3775,4139.5,5035.25,5994.075,3154,3775,4140,5035,5994,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-16,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-07-19,2025-07-19,CMU-TimeSeries,2062.0217294810514,3378.264893173161,3898.6022369633783,4642.666500538694,7856.863840804228,2062,3378,3899,4643,7857,Carnegie Mellon Delphi Group,2025-07-16,AR ensemble with auxiliary data
US,US,1,2025-07-19,2025-07-26,CMU-TimeSeries,1840.7150498133292,3367.151252005699,4044.8924169169577,5176.312346587931,10580.655255139356,1841,3367,4045,5176,10581,Carnegie Mellon Delphi Group,2025-07-16,AR ensemble with auxiliary data
US,US,2,2025-07-19,2025-08-02,CMU-TimeSeries,1668.8787640080086,3395.7327860721416,4293.758898686943,5799.1690377260275,12027.672559161087,1669,3396,4294,5799,12028,Carnegie Mellon Delphi Group,2025-07-16,AR ensemble with auxiliary data
US,US,0,2025-07-19,2025-07-19,CMU-climate_baseline,1750.5,2027.666666666667,3520,4215.250000000001,20457.733333333334,1750,2028,3520,4215,20458,Carnegie Mellon Delphi Group,2025-07-16,climatological baseline
