location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2026-01-17,2026-01-17,CEPH-Rtrend_covid,6702,7957,8754,9620,11324,6702,7957,8754,9620,11324,CEPH Lab at Indiana University,2026-01-14,Rtrend COVID
US,US,1,2026-01-17,2026-01-24,CEPH-Rtrend_covid,5506,7482,8864,10452,13871,5506,7482,8864,10452,13871,CEPH Lab at Indiana University,2026-01-14,Rtrend COVID
US,US,2,2026-01-17,2026-01-31,CEPH-Rtrend_covid,4415,6803,8620,10826,15921,4415,6803,8620,10826,15921,CEPH Lab at Indiana University,2026-01-14,Rtrend COVID
US,US,0,2026-01-17,2026-01-17,CFA-EpiAutoGP,8117.4386,9278.1419,9869.7599,10532.631,12017.902,8117,9278,9870,10533,12018,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-14,EpiAutoGP
US,US,1,2026-01-17,2026-01-24,CFA-EpiAutoGP,7306.9463,8976.9748,9998.7966,11110.783,13482.036,7307,8977,9999,11111,13482,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-14,EpiAutoGP
US,US,2,2026-01-17,2026-01-31,CFA-EpiAutoGP,6224.5127,8446.1209,9802.3335,11534.216,15160.505,6225,8446,9802,11534,15161,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-14,EpiAutoGP
US,US,0,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_HE_COVID,6669.95,7213,7482.5,7768.25,8409,6670,7213,7482,7768,8409,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2026-01-17,2026-01-24,CFA_Pyrenew-Pyrenew_HE_COVID,4966,5800.75,6324,6884.25,8353.224999999999,4966,5801,6324,6884,8353,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_H_COVID,5384.9,6209,6745.5,7407.25,8892.324999999997,5385,6209,6746,7407,8892,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_COVID
US,US,1,2026-01-17,2026-01-24,CFA_Pyrenew-Pyrenew_H_COVID,3030,4389.75,5319.5,6508,9773.299999999997,3030,4390,5320,6508,9773,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-14,Pyrenew_Hospital_Admissions_COVID
US,US,0,2026-01-17,2026-01-17,CMU-TimeSeries,5950.93626261986,9027.791451666735,10797.212165407791,12802.034009911633,18608.467758118044,5951,9028,10797,12802,18608,Carnegie Mellon Delphi Group,2026-01-14,AR ensemble with auxiliary data
US,US,1,2026-01-17,2026-01-24,CMU-TimeSeries,5449.997182153741,8916.187424268232,11297.223943276773,14159.634769178647,22362.693518034175,5450,8916,11297,14160,22363,Carnegie Mellon Delphi Group,2026-01-14,AR ensemble with auxiliary data
US,US,2,2026-01-17,2026-01-31,CMU-TimeSeries,5212.02212289669,8796.082084721833,11510.151533891747,15580.285475336508,24866.42482397402,5212,8796,11510,15580,24866,Carnegie Mellon Delphi Group,2026-01-14,AR ensemble with auxiliary data
US,US,0,2026-01-17,2026-01-17,CovidHub-baseline,6408.075000000001,7632.250000000001,8241,8849.75,10073.924999999997,6408,7632,8241,8850,10074,CovidHub-hub-models,2026-01-14,CovidHub baseline model
US,US,1,2026-01-17,2026-01-24,CovidHub-baseline,5093.855322053221,7330.3621861218635,8241,9153.645066450666,11391.37681151811,5094,7330,8241,9154,11391,CovidHub-hub-models,2026-01-14,CovidHub baseline model
US,US,2,2026-01-17,2026-01-31,CovidHub-baseline,4444.331139061393,7073.423819238194,8241,9400.09577595776,12000.832498324984,4444,7073,8241,9400,12001,CovidHub-hub-models,2026-01-14,CovidHub baseline model
US,US,0,2026-01-17,2026-01-17,CovidHub-ensemble,7012.098688355249,8984.3754118267,10066.091199999999,11003.368814006666,12258.89035,7012,8984,10066,11003,12259,CovidHub,2026-01-14,Ensemble model using CovidHub submissions
US,US,1,2026-01-17,2026-01-24,CovidHub-ensemble,6619.597870373064,9077.701457514815,10305.520675,11403.198359151851,13676.518,6620,9078,10306,11403,13677,CovidHub,2026-01-14,Ensemble model using CovidHub submissions
US,US,2,2026-01-17,2026-01-31,CovidHub-ensemble,5618.140653099043,8796.082084721833,9995.48978333333,11534.216,15921,5618,8796,9995,11534,15921,CovidHub,2026-01-14,Ensemble model using CovidHub submissions
US,US,0,2026-01-17,2026-01-17,NEU_ISI-AdaptiveEnsemble,7575,8938,9453,9938,10561,7575,8938,9453,9938,10561,MOBS Lab at Northeastern University and ISI Foundation,2026-01-14,Adaptive Ensemble
US,US,1,2026-01-17,2026-01-24,NEU_ISI-AdaptiveEnsemble,7564,9282,9781,10091,10859,7564,9282,9781,10091,10859,MOBS Lab at Northeastern University and ISI Foundation,2026-01-14,Adaptive Ensemble
US,US,2,2026-01-17,2026-01-31,NEU_ISI-AdaptiveEnsemble,7469,8867,9275,10779,12433,7469,8867,9275,10779,12433,MOBS Lab at Northeastern University and ISI Foundation,2026-01-14,Adaptive Ensemble
US,US,0,2026-01-17,2026-01-17,OHT_JHU-nbxd,8456.59,10582.51,11830.15,13172.27,16000.75,8457,10583,11830,13172,16001,One Health Trust and Johns Hopkins University,2026-01-14,NBEATS exogenous covariate decoder
US,US,1,2026-01-17,2026-01-24,OHT_JHU-nbxd,7655.35,10225.17,11782.14,13489.87,17179.96,7655,10225,11782,13490,17180,One Health Trust and Johns Hopkins University,2026-01-14,NBEATS exogenous covariate decoder
US,US,2,2026-01-17,2026-01-31,OHT_JHU-nbxd,6820.34,9482.77,11127.54,12952.65,16954.36,6820,9483,11128,12953,16954,One Health Trust and Johns Hopkins University,2026-01-14,NBEATS exogenous covariate decoder
US,US,0,2026-01-17,2026-01-17,UGA_flucast-INFLAenza,6379.95,7435.75,8036,8701.25,10004.124999999998,6380,7436,8036,8701,10004,UGA_flucast,2026-01-14,INFLAenza
US,US,1,2026-01-17,2026-01-24,UGA_flucast-INFLAenza,5454.9749999999995,6722.75,7499,8329.500000000002,10231.124999999998,5455,6723,7499,8330,10231,UGA_flucast,2026-01-14,INFLAenza
US,US,2,2026-01-17,2026-01-31,UGA_flucast-INFLAenza,4703.9,6076.75,6896,7829.500000000002,10017.149999999998,4704,6077,6896,7830,10017,UGA_flucast,2026-01-14,INFLAenza
US,US,0,2026-01-17,2026-01-17,UM-DeepOutbreak,7915.187299999999,8940.959371986666,10262.4225,11474.106628013333,12499.8787,7915,8941,10262,11474,12500,"University of Michigan, Computer Science and Engineering",2026-01-14,DeepOutbreak
US,US,1,2026-01-17,2026-01-24,UM-DeepOutbreak,7554.143316666668,9178.42811502963,10612.244750000002,11695.613718303704,13319.898516666664,7554,9178,10612,11696,13320,"University of Michigan, Computer Science and Engineering",2026-01-14,DeepOutbreak
US,US,2,2026-01-17,2026-01-31,UM-DeepOutbreak,5538.3302,6947.845225291666,9995.48978333333,10826.792741375,12236.307766666663,5538,6948,9995,10827,12236,"University of Michigan, Computer Science and Engineering",2026-01-14,DeepOutbreak
US,US,0,2026-01-17,2026-01-17,UMass-ar6_pooled,7322.197376710497,9262.607551701105,10441.952478684365,11589.185615572578,14011.295049283235,7322,9263,10442,11589,14011,UMass-Amherst,2026-01-14,AR(6) model with pooling
