location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-02-14,2026-02-14,CEPH-Rtrend_covid,3789,4754,5379,6073,7506,3800,4800,5400,6100,7500,CEPH Lab at Indiana University,2026-02-11,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-02-14,2026-02-21,CEPH-Rtrend_covid,2581,3875,4832,5995,8721,2600,3900,4800,6000,8700,CEPH Lab at Indiana University,2026-02-11,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-02-14,2026-02-28,CEPH-Rtrend_covid,1720,3077,4217,5727,9705,1700,3100,4200,5700,9700,CEPH Lab at Indiana University,2026-02-11,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-02-14,2026-02-14,CFA-EpiAutoGP,5015.1819,5694.6215,6079.4053,6475.8708,7330.7522,5000,5700,6100,6500,7300,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-11,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-02-14,2026-02-21,CFA-EpiAutoGP,4458.9551,5541.1116,6153.1847,6799.1319,8449.1109,4500,5500,6200,6800,8400,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-11,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-02-14,2026-02-28,CFA-EpiAutoGP,3957.5925,5365.6475,6221.7144,7226.5399,9630.2436,4000,5400,6200,7200,9600,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-11,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-02-14,2026-02-14,CFA_Pyrenew-Pyrenew_E_COVID,0.005475599188243313,0.005960654068839595,0.006208720668811009,0.006492737743665156,0.0070408888027629025,0.0055,0.006,0.0062,0.0065,0.007,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-02-14,2026-02-21,CFA_Pyrenew-Pyrenew_E_COVID,0.004228907938419746,0.005583407111005635,0.006344967009766364,0.007323443263624339,0.009832043438070802,0.0042,0.0056,0.0063,0.0073,0.0098,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-02-14,2026-02-14,CFA_Pyrenew-Pyrenew_HE_COVID,5311.85,5703,5932,6168.25,6664.199999999999,5300,5700,5900,6200,6700,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-02-14,2026-02-14,CFA_Pyrenew-Pyrenew_HE_COVID,0.005242801855905792,0.005847535276039209,0.006193444064703117,0.006569728604978929,0.007328441451433156,0.0052,0.0058,0.0062,0.0066,0.0073,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
