location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-11-22,2025-11-22,CFA-EpiAutoGP,2914.8994,3388.4786,3646.7868,3942.9677,4504.7471,2915,3388,3647,3943,4505,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-11-19,EpiAutoGP
US,US,1,2025-11-22,2025-11-29,CFA-EpiAutoGP,2960.8891,3676.4174,4116.7715,4570.7059,5703.5448,2961,3676,4117,4571,5704,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-11-19,EpiAutoGP
US,US,2,2025-11-22,2025-12-06,CFA-EpiAutoGP,2905.6355,4035.4516,4721.2706,5503.2694,7364.3631,2906,4035,4721,5503,7364,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-11-19,EpiAutoGP
US,US,0,2025-11-22,2025-11-22,CFA_Pyrenew-Pyrenew_HE_COVID,2409.9500000000003,2734,2911.5,3095,3570.0499999999997,2410,2734,2912,3095,3570,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2025-11-22,2025-11-29,CFA_Pyrenew-Pyrenew_HE_COVID,2343.85,2811,3120,3514.25,4822.249999999998,2344,2811,3120,3514,4822,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-19,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2025-11-22,2025-11-22,CFA_Pyrenew-Pyrenew_H_COVID,2551.95,2859.75,3024,3186.25,3533,2552,2860,3024,3186,3533,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-19,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-11-22,2025-11-29,CFA_Pyrenew-Pyrenew_H_COVID,2008.8,2635,2956,3323,4143.049999999999,2009,2635,2956,3323,4143,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-19,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-11-22,2025-11-22,CMU-TimeSeries,1553.5705031759467,2673.273362883014,3148.7567991971264,3852.291635213203,7074.686586280595,1554,2673,3149,3852,7075,Carnegie Mellon Delphi Group,2025-11-19,AR ensemble with auxiliary data
US,US,1,2025-11-22,2025-11-29,CMU-TimeSeries,1380.286373663517,2642.3119646983937,3261.1843617198074,4334.967289057214,10395.132032602216,1380,2642,3261,4335,10395,Carnegie Mellon Delphi Group,2025-11-19,AR ensemble with auxiliary data
US,US,2,2025-11-22,2025-12-06,CMU-TimeSeries,1341.8304021893034,2715.141800065795,3530.2660578181667,5141.510713953237,12728.720251298826,1342,2715,3530,5142,12729,Carnegie Mellon Delphi Group,2025-11-19,AR ensemble with auxiliary data
