location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,2.228604737865678,2.9288922353111158,4.224056210392434,7440.19076641549,9778.09864384359,14102,2.23,2.93,4.22,7400,9800,14100,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
United States,1,2.0614542497542727,2.9967811568942015,4.261692904679472,6882.15932319091,10004.7456211753,14227.65,2.06,3,4.26,6900,10000,14200,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
United States,2,1.9545236401983368,3.088640621555673,5.409767186129739,6525.1717783169,10311.4181904155,18060.4928199367,1.95,3.09,5.41,6500,10300,18100,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Alabama,0,2.7269012337952914,4.021688869985861,5.905016340808508,139,205,301,2.73,4.02,5.91,140,200,300,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Alabama,1,2.486191102853006,3.903980903059446,6.128834518088164,126.730135662299,199,312.408820479564,2.49,3.9,6.13,130,200,310,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Alabama,2,2.2325808232495206,3.7769991277281907,6.844619708976331,113.8027041778,192.527280507157,348.894975643673,2.23,3.78,6.84,110,190,350,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Alaska,0,1.264558226583543,2.6573919813941336,4.355700558232203,9,18.9129510447,31,1.26,2.66,4.36,9,20,30,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Alaska,1,1.2209318731530283,2.784003334249857,4.883217120985133,8.68950644373615,19.814057970223,34.7543934039345,1.22,2.78,4.88,9,20,30,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Alaska,2,0.9578409478916527,2.780028755959006,5.842162140208456,6.81705938864916,19.7857704593234,41.579310589699,0.96,2.78,5.84,7,20,40,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Arizona,0,1.281351639846853,1.8343560317807577,3.0273767973888748,95,136,224.451108351738,1.28,1.83,3.03,100,140,220,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Arizona,1,1.1869362558581373,1.8742882643787213,3.753914680202618,88,138.96059409364,278.316961190975,1.19,1.87,3.75,90,140,280,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Arizona,2,1.1120567112191306,2.106254875914757,4.773357834601539,82.4483961158735,156.158705377563,353.898945601962,1.11,2.11,4.77,80,160,350,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Arkansas,0,1.4215122906938404,2.5130745149439813,3.879135792274483,43.5547954239095,77,118.8557896827,1.42,2.51,3.88,40,80,120,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Arkansas,1,1.2495745671704708,2.725217168802889,4.392494799243695,38.2866648402071,83.5,134.584986450075,1.25,2.73,4.39,40,80,130,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Arkansas,2,1.0792649064943067,2.9520130656043193,5.865793941113965,33.068417711408,90.4489718469806,179.726518565186,1.08,2.95,5.87,30,90,180,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
California,0,2.933129318872454,3.7333741261203235,5.047879783609756,1138.88081955845,1449.60133776465,1960,2.93,3.73,5.05,1100,1400,2000,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
California,1,2.6334133662738224,3.783334388838128,5.5738815359992,1022.50656100326,1469,2164.23692300098,2.63,3.78,5.57,1000,1500,2200,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
California,2,2.313839359051514,3.8329991658453086,6.47929886459575,898.421780658549,1488.28393050289,2515.79402026216,2.31,3.83,6.48,900,1500,2500,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Colorado,0,1.1290706596452973,1.693969598910338,2.653812895037733,65.9751777970658,98.9840135479596,155.070700043932,1.13,1.69,2.65,70,100,160,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Colorado,1,1.0154758662309884,1.8199787745785827,3.2405676433436694,59.3374739223726,106.347129131342,189.35664,1.02,1.82,3.24,60,110,190,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Colorado,2,0.8455043503856218,1.9445350477455356,4.196240140865882,49.4054994418226,113.625347015873,245.19961351204,0.85,1.94,4.2,50,110,250,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Connecticut,0,0.9139338098178181,1.6886495256601124,3.097210301626017,33.0142503561634,60.9994920913064,111.881271056109,0.91,1.69,3.1,30,60,110,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Connecticut,1,0.7685218004772995,1.8185441000898868,4.059345894682841,27.7614974438736,65.691704978131,146.636725996643,0.77,1.82,4.06,30,70,150,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Connecticut,2,0.6182627859516477,1.803913371083242,4.478307870501096,22.333655,65.163195642849,161.77099,0.62,1.8,4.48,20,70,160,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Delaware,0,1.06989963983932,2.2154043483198467,4.1029863709026175,11.0032972539563,22.7841487879476,42.1968350926383,1.07,2.22,4.1,10,20,40,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Delaware,1,1.047863396483088,2.4486536216098136,5.098145820763543,10.7766672720586,25.1829822791564,52.431472841977,1.05,2.45,5.1,10,30,50,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Delaware,2,0.9059550125927859,2.514631228479341,6.5993559935313915,9.3172218506095,25.8615236987975,67.8705487669941,0.91,2.51,6.6,9,30,70,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
District of Columbia,0,2.2338158806284896,4.5650649981896745,7.1312091747451305,15.0956586199524,30.8497505941162,48.1912140490009,2.23,4.57,7.13,20,30,50,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
District of Columbia,1,2.0308300483275747,4.718490488896829,8.292940875160015,13.7239229922876,31.8865678409621,56.0419529167476,2.03,4.72,8.29,10,30,60,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
District of Columbia,2,1.699316099067343,4.2620821785737935,10.10112582272191,11.4836213411163,28.8022563255442,68.2612870735319,1.7,4.26,10.1,10,30,70,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Florida,0,3.258754725776372,4.63104833429163,6.984233635785386,734.875,1044.33807728557,1575,3.26,4.63,6.98,730,1000,1600,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Florida,1,2.4466989895521185,4.577281444249008,7.866686012624301,551.75,1032.21321774719,1774,2.45,4.58,7.87,550,1000,1800,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Florida,2,2.5363526973315973,4.486296754768126,9.174968369519659,571.967621161638,1011.69544967051,2069.02803307617,2.54,4.49,9.17,570,1000,2100,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Georgia,0,1.4764362147201238,2.0673152002074846,3.025782859796797,162,226.83341081355,332,1.48,2.07,3.03,160,230,330,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Georgia,1,1.1027702591428086,1.8774435816811448,3.2546756010001667,121,206,357.114951601194,1.1,1.88,3.25,120,210,360,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Georgia,2,0.8326601821976388,1.9774630063516012,3.656837442666956,91.3625310535936,216.97449834613101,401.241624802833,0.83,1.98,3.66,90,220,400,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Hawaii,0,2.4841012349546743,4.014667875846396,5.878620818203651,34.6503555111975,56,82,2.48,4.01,5.88,30,60,80,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Hawaii,1,2.338063610267578,3.9530621543298197,6.522156719510633,32.6132985900809,55.1406710314235,90.9765857569459,2.34,3.95,6.52,30,60,90,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Hawaii,2,2.4016316757295404,4.257803773322339,7.887219348593037,33.5,59.3914661635073,110.017639610622,2.4,4.26,7.89,30,60,110,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Idaho,0,1.0707691742890983,1.580659257283907,2.504542121821684,21,31,49.1192554111154,1.07,1.58,2.5,20,30,50,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Idaho,1,1.1018481985838313,1.8356042987813117,2.8659924069777896,21.609524,36,56.2080437051169,1.1,1.84,2.87,20,40,60,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Idaho,2,0.8346984648677932,1.7487806458902808,3.8127518791052295,16.3701647218797,34.2972084418454,74.7759567456433,0.83,1.75,3.81,20,30,70,wk inc covid hosp,hosp,2025-10-04,2025-09-20,2025-09-17,"October 04, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Illinois,0,1.611566865084146,2.419219507026735,3.438019593146227,201.975,303.196764911279,430.881288496492,1.61,2.42,3.44,200,300,430,wk inc covid hosp,hosp,2025-09-20,2025-09-20,2025-09-17,"September 20, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
Illinois,1,1.3883531849221014,2.5566734622057465,4.191327588381184,174,320.423640940299,525.292129048017,1.39,2.56,4.19,170,320,530,wk inc covid hosp,hosp,2025-09-27,2025-09-20,2025-09-17,"September 27, 2025","September 17, 2025","September 20, 2025",CovidHub-ensemble
