location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-05-31,2025-05-31,CEPH-Rtrend_covid,2083,2598,2938,3316,4086,2083,2598,2938,3316,4086,CEPH Lab at Indiana University,2025-05-28,Rtrend COVID
US,US,1,2025-05-31,2025-06-07,CEPH-Rtrend_covid,1406,2059,2541,3116,4421,1406,2059,2541,3116,4421,CEPH Lab at Indiana University,2025-05-28,Rtrend COVID
US,US,2,2025-05-31,2025-06-14,CEPH-Rtrend_covid,945,1587,2107,2768,4374,945,1587,2107,2768,4374,CEPH Lab at Indiana University,2025-05-28,Rtrend COVID
US,US,0,2025-05-31,2025-05-31,CFA_Pyrenew-Pyrenew_HE_COVID,2921.8500000000004,3392.75,3645,3929,4657.2249999999985,2922,3393,3645,3929,4657,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2025-05-31,2025-06-07,CFA_Pyrenew-Pyrenew_HE_COVID,2807.8999999999996,3375.75,3740,4171.25,5505,2808,3376,3740,4171,5505,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2025-05-31,2025-05-31,CFA_Pyrenew-Pyrenew_H_COVID,2354,2664,2835,3011.25,3402.0249999999996,2354,2664,2835,3011,3402,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-05-31,2025-06-07,CFA_Pyrenew-Pyrenew_H_COVID,1760.8999999999999,2271.75,2531,2808,3496.2749999999987,1761,2272,2531,2808,3496,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-05-31,2025-05-31,CMU-TimeSeries,1294.4148617795445,2395.4969479210968,2944.9729136532596,3762.0284867382506,6359.174854636178,1294,2395,2945,3762,6359,Carnegie Mellon Delphi Group,2025-05-28,AR ensemble with auxiliary data
US,US,1,2025-05-31,2025-06-07,CMU-TimeSeries,1046.0773702048966,2158.1801071563423,2757.3818432280286,3973.6693199187143,8326.476012334613,1046,2158,2757,3974,8326,Carnegie Mellon Delphi Group,2025-05-28,AR ensemble with auxiliary data
US,US,2,2025-05-31,2025-06-14,CMU-TimeSeries,1127.9500622483185,2056.3177867602335,2713.1727066701296,4414.995408118162,9516.802842306113,1128,2056,2713,4415,9517,Carnegie Mellon Delphi Group,2025-05-28,AR ensemble with auxiliary data
US,US,0,2025-05-31,2025-05-31,CMU-climate_baseline,1114.5,1292.9583333333333,1952.0000000000002,3806.458333333334,5688.395833333332,1114,1293,1952,3806,5688,Carnegie Mellon Delphi Group,2025-05-28,climatological baseline
US,US,1,2025-05-31,2025-06-07,CMU-climate_baseline,1114.5,1462.7083333333335,1986.75,3576.916666666667,5010.5166666666655,1114,1463,1987,3577,5011,Carnegie Mellon Delphi Group,2025-05-28,climatological baseline
US,US,2,2025-05-31,2025-06-14,CMU-climate_baseline,1142,1582.1666666666665,2178.0000000000005,3548.791666666667,4706.5875,1142,1582,2178,3549,4707,Carnegie Mellon Delphi Group,2025-05-28,climatological baseline
US,US,0,2025-05-31,2025-05-31,CovidHub-baseline,0,2570,3168,3766,6423.75,0,2570,3168,3766,6424,CovidHub-hub-models,2025-05-28,CovidHub baseline model
US,US,1,2025-05-31,2025-06-07,CovidHub-baseline,0,2183.179446794468,3168,4149.118286182861,7076.585194101939,0,2183,3168,4149,7077,CovidHub-hub-models,2025-05-28,CovidHub baseline model
US,US,2,2025-05-31,2025-06-14,CovidHub-baseline,0,1880.3844488444888,3168,4465.480114801148,7732.559994849949,0,1880,3168,4465,7733,CovidHub-hub-models,2025-05-28,CovidHub baseline model
US,US,0,2025-05-31,2025-05-31,CovidHub-ensemble,2074.46730947424,2722.66000515231,3062.27872954186,3407.525,4606.05836826555,2074,2723,3062,3408,4606,CovidHub,2025-05-28,Ensemble model using CovidHub submissions
US,US,1,2025-05-31,2025-06-07,CovidHub-ensemble,1642.62785482664,2495.81951701456,2945.97586280062,3446.31,4969.77506986582,1643,2496,2946,3446,4970,CovidHub,2025-05-28,Ensemble model using CovidHub submissions
US,US,2,2025-05-31,2025-06-14,CovidHub-ensemble,1338.63166666667,2056.31778676023,2983.62332027941,3331.68010461017,5017.38,1339,2056,2984,3332,5017,CovidHub,2025-05-28,Ensemble model using CovidHub submissions
US,US,0,2025-05-31,2025-05-31,Google_SAI-Ensemble,2815.742759836494,3056.558826338787,3179.5845454304604,3305.225640501386,3554.1412406219547,2816,3057,3180,3305,3554,Google Science AI,2025-05-28,Ensemble Model
US,US,1,2025-05-31,2025-06-07,Google_SAI-Ensemble,2657.775485412082,2933.428839988942,3073.054924806115,3217.5792865954354,3510.8720623857025,2658,2933,3073,3218,3511,Google Science AI,2025-05-28,Ensemble Model
US,US,2,2025-05-31,2025-06-14,Google_SAI-Ensemble,2609.2068309353726,2975.3439198806773,3153.8140560487936,3331.6801046101655,3675.422483106469,2609,2975,3154,3332,3675,Google Science AI,2025-05-28,Ensemble Model
US,US,0,2025-05-31,2025-05-31,JHU_CSSE-CSSE_Ensemble,1882.8916666666667,3077.958333333333,3714.3333333333335,4354.333333333333,5598.0999999999995,1883,3078,3714,4354,5598,The Center for Systems Science and Engineering at Johns Hopkins University,2025-05-28,CSSE Ensemble
