location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-03-08,2025-03-08,CFA_Pyrenew-Pyrenew_HE_COVID,7588.5,8599.75,9197.5,9845.25,11565.799999999996,7588,8600,9198,9845,11566,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-05,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2025-03-08,2025-03-15,CFA_Pyrenew-Pyrenew_HE_COVID,5656.8,7066.5,7966,8958,11464.074999999999,5657,7066,7966,8958,11464,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-05,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2025-03-08,2025-03-08,CEPH-Rtrend_covid,6046,7641,8669,9808,12166,6046,7641,8669,9808,12166,CEPH Lab at Indiana University,2025-03-05,Rtrend COVID
US,US,1,2025-03-08,2025-03-15,CEPH-Rtrend_covid,4059,6109,7601,9394,13465,4059,6109,7601,9394,13465,CEPH Lab at Indiana University,2025-03-05,Rtrend COVID
US,US,2,2025-03-08,2025-03-22,CEPH-Rtrend_covid,2692,4768,6441,8570,13758,2692,4768,6441,8570,13758,CEPH Lab at Indiana University,2025-03-05,Rtrend COVID
US,US,0,2025-03-08,2025-03-08,CFA_Pyrenew-Pyrenew_H_COVID,5871.95,7668,8648,9788,13272.674999999996,5872,7668,8648,9788,13273,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-05,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-03-08,2025-03-15,CFA_Pyrenew-Pyrenew_H_COVID,3499.475,6170.75,7826,10396,19756.249999999996,3499,6171,7826,10396,19756,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-03-05,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-03-08,2025-03-08,CMU-TimeSeries,5429.378765050219,7916.284474050144,8996.956605746376,10794.098934996298,16515.978724395685,5429,7916,8997,10794,16516,Carnegie Mellon Delphi Group,2025-03-05,AR ensemble with auxiliary data
US,US,1,2025-03-08,2025-03-15,CMU-TimeSeries,4515.471180813472,7257.289965764579,8681.538381168666,11424.267433241232,20365.868930604964,4515,7257,8682,11424,20366,Carnegie Mellon Delphi Group,2025-03-05,AR ensemble with auxiliary data
US,US,2,2025-03-08,2025-03-22,CMU-TimeSeries,3874.1346704465877,6886.408761497467,8494.085304873523,12066.802697611729,24361.288442989644,3874,6886,8494,12067,24361,Carnegie Mellon Delphi Group,2025-03-05,AR ensemble with auxiliary data
US,US,0,2025-03-08,2025-03-08,CMU-climate_baseline,6739.534960900974,10875.881194356221,15869.699100894333,20896.162586402115,29259.809243563628,6740,10876,15870,20896,29260,Carnegie Mellon Delphi Group,2025-03-05,climatological baseline
US,US,1,2025-03-08,2025-03-15,CMU-climate_baseline,6285.702148246802,9890.908370290343,14354.842829435813,18993.332501254637,27667.443296622907,6286,9891,14355,18993,27667,Carnegie Mellon Delphi Group,2025-03-05,climatological baseline
US,US,2,2025-03-08,2025-03-22,CMU-climate_baseline,5663.742353590868,9440.92032990079,12747.128218120766,17192.999049266793,25669.840460462816,5664,9441,12747,17193,25670,Carnegie Mellon Delphi Group,2025-03-05,climatological baseline
US,US,0,2025-03-08,2025-03-08,CovidHub-baseline,5746.7750000000005,8429,9417,10405,13087.224999999997,5747,8429,9417,10405,13087,CovidHub-hub-models,2025-03-05,CovidHub baseline model
