location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,CEPH-Rtrend_rsv,3964,4823,5368,5964,7145,4000,4800,5400,6000,7100,CEPH Lab at Indiana University,2026-01-21,Rtrend RSV
United States,US,1,wk inc rsv hosp,hosp,2026-01-24,2026-01-31,CEPH-Rtrend_rsv,3220,4189,4846,5589,7169,3200,4200,4800,5600,7200,CEPH Lab at Indiana University,2026-01-21,Rtrend RSV
United States,US,2,wk inc rsv hosp,hosp,2026-01-24,2026-02-07,CEPH-Rtrend_rsv,2541,3543,4252,5084,6917,2500,3500,4300,5100,6900,CEPH Lab at Indiana University,2026-01-21,Rtrend RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,CFA_Pyrenew-Pyrenew_E_RSV,0.004133244481315996,0.004506655738060513,0.004704425288892707,0.004911264633835566,0.005351774340328887,0.0041,0.0045,0.0047,0.0049,0.0054,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-21,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-31,CFA_Pyrenew-Pyrenew_E_RSV,0.003385998863038133,0.004330228105889176,0.00483220892269795,0.00547084431104086,0.0069907209383815215,0.0034,0.0043,0.0048,0.0055,0.007,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-21,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,CFA_Pyrenew-Pyrenew_HE_RSV,3719.9,4575.75,5159,5847.5,7644.0999999999995,3700,4600,5200,5800,7600,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-21,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-24,CFA_Pyrenew-Pyrenew_HE_RSV,0.0040415599191424125,0.004481354120135704,0.004761244753462536,0.005065822150025226,0.0057685438975275906,0.004,0.0045,0.0048,0.0051,0.0058,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-21,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2026-01-24,2026-01-31,CFA_Pyrenew-Pyrenew_HE_RSV,3372.9249999999997,4541.25,5423.5,6583.5,10309.024999999996,3400,4500,5400,6600,10300,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-21,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-01-24,2026-01-31,CFA_Pyrenew-Pyrenew_HE_RSV,0.003326276923218052,0.004363093313691297,0.005054869353570449,0.0059284567501388125,0.00849923834052384,0.0033,0.0044,0.0051,0.0059,0.0085,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-21,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-01-24,2026-01-24,CFA_Pyrenew-Pyrenew_H_RSV,3689.9750000000004,4268.5,4584,4893,5722.075,3700,4300,4600,4900,5700,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-21,Pyrenew_Hospital_Admissions_RSV
