location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-29,CFA_Pyrenew-Pyrenew_E_RSV,0.0019732276860593067,0.0021691075627180614,0.0022860584836697827,0.0024211389707997216,0.0026858732184117805,0.002,0.0022,0.0023,0.0024,0.0027,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-12-06,CFA_Pyrenew-Pyrenew_E_RSV,0.0020130203327762258,0.002450025271210801,0.002717371662055644,0.003023582034801561,0.0037364870197397456,0.002,0.0025,0.0027,0.003,0.0037,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-11-29,2025-11-29,CFA_Pyrenew-Pyrenew_HE_RSV,1685.925,2168.5,2467,2821.25,3697.0999999999995,1700,2200,2500,2800,3700,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-11-29,CFA_Pyrenew-Pyrenew_HE_RSV,0.0019030923483219014,0.0021534167435692995,0.002284859336915963,0.0024191914779208255,0.0027601268821198896,0.0019,0.0022,0.0023,0.0024,0.0028,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2025-11-29,2025-12-06,CFA_Pyrenew-Pyrenew_HE_RSV,1762.975,2456.25,2959.5,3513.25,5162.15,1800,2500,3000,3500,5200,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-11-29,2025-12-06,CFA_Pyrenew-Pyrenew_HE_RSV,0.0018799874942043266,0.0024093597149038156,0.002716529799262895,0.003062230993146713,0.004075534015944385,0.0019,0.0024,0.0027,0.0031,0.0041,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-11-29,2025-11-29,CFA_Pyrenew-Pyrenew_H_RSV,1585.975,1797,1923,2040,2320.0249999999996,1600,1800,1900,2000,2300,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_Hospital_Admissions_RSV
United States,US,1,wk inc rsv hosp,hosp,2025-11-29,2025-12-06,CFA_Pyrenew-Pyrenew_H_RSV,1587.9,1982,2224.5,2479,3112.0499999999997,1600,2000,2200,2500,3100,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-11-26,Pyrenew_Hospital_Admissions_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-11-29,2025-11-29,RSVHub-baseline,0,1439.75,1643,1846.2499999999998,3525.999999999998,0,1400,1600,1800,3500,RSVHub-hub-models,2025-11-26,RSVHub baseline model
United States,US,1,wk inc rsv hosp,hosp,2025-11-29,2025-12-06,RSVHub-baseline,0,1043.8572735727357,1643,2249.0470854708547,4541.799127741281,0,1000,1600,2200,4500,RSVHub-hub-models,2025-11-26,RSVHub baseline model
United States,US,2,wk inc rsv hosp,hosp,2025-11-29,2025-12-13,RSVHub-baseline,0,806.1279112791125,1643,2491.1876343763442,5012.163316633165,0,810,1600,2500,5000,RSVHub-hub-models,2025-11-26,RSVHub baseline model
