location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2026-02-14,2026-02-14,CEPH-Rtrend_covid,3789,4754,5379,6073,7506,3789,4754,5379,6073,7506,CEPH Lab at Indiana University,2026-02-11,Rtrend COVID
US,US,1,2026-02-14,2026-02-21,CEPH-Rtrend_covid,2581,3875,4832,5995,8721,2581,3875,4832,5995,8721,CEPH Lab at Indiana University,2026-02-11,Rtrend COVID
US,US,2,2026-02-14,2026-02-28,CEPH-Rtrend_covid,1720,3077,4217,5727,9705,1720,3077,4217,5727,9705,CEPH Lab at Indiana University,2026-02-11,Rtrend COVID
US,US,0,2026-02-14,2026-02-14,CFA-EpiAutoGP,5015.1819,5694.6215,6079.4053,6475.8708,7330.7522,5015,5695,6079,6476,7331,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-11,EpiAutoGP
US,US,1,2026-02-14,2026-02-21,CFA-EpiAutoGP,4458.9551,5541.1116,6153.1847,6799.1319,8449.1109,4459,5541,6153,6799,8449,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-11,EpiAutoGP
US,US,2,2026-02-14,2026-02-28,CFA-EpiAutoGP,3957.5925,5365.6475,6221.7144,7226.5399,9630.2436,3958,5366,6222,7227,9630,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-11,EpiAutoGP
US,US,0,2026-02-14,2026-02-14,CFA_Pyrenew-Pyrenew_HE_COVID,5311.85,5703,5932,6168.25,6664.199999999999,5312,5703,5932,6168,6664,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2026-02-14,2026-02-21,CFA_Pyrenew-Pyrenew_HE_COVID,4445.975,5489.5,6166.5,6931.75,9001.075,4446,5490,6166,6932,9001,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2026-02-14,2026-02-14,CFA_Pyrenew-Pyrenew_H_COVID,3938.95,4564,4927.5,5305,6234.274999999999,3939,4564,4928,5305,6234,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_Hospital_Admissions_COVID
US,US,1,2026-02-14,2026-02-21,CFA_Pyrenew-Pyrenew_H_COVID,2429.9750000000004,3566,4244.5,5144,7606.624999999996,2430,3566,4244,5144,7607,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-11,Pyrenew_Hospital_Admissions_COVID
US,US,0,2026-02-14,2026-02-14,CMU-TimeSeries,3557.7117633118346,5065.911948288584,5675.841945417706,6548.130544108351,9889.597809355508,3558,5066,5676,6548,9890,Carnegie Mellon Delphi Group,2026-02-11,AR ensemble with auxiliary data
