location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
US,0,2.0669090024468613,3.3171140198346847,5.22962981531433,6900.37,11074.1759999834,17459.1047046486,2.07,3.32,5.23,6900,11074,17459,wk inc covid hosp,2025-02-15,2025-02-15,2025-02-12,"February 15, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
US,1,1.7281875995011873,3.2549785204205532,5.112180353337659,5769.54953113694,10866.7368066833,17067,1.73,3.25,5.11,5770,10867,17067,wk inc covid hosp,2025-02-22,2025-02-15,2025-02-12,"February 22, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
US,2,1.2501283361851754,2.85097171055347,5.544753714130582,4173.55,9517.96118700084,18511.1449711047,1.25,2.85,5.54,4174,9518,18511,wk inc covid hosp,2025-03-01,2025-02-15,2025-02-12,"March 01, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
Alabama,0,2.7049177742396897,4.267071034290312,6.346497700265981,137.879423706162,217.508014744211,323.503898639255,2.7,4.27,6.35,138,218,324,wk inc covid hosp,2025-02-15,2025-02-15,2025-02-12,"February 15, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
Alabama,1,1.943054162578697,4.331915445361041,7.604066705781756,99.0444850921631,220.81336846481,387.606730674504,1.94,4.33,7.6,99,221,388,wk inc covid hosp,2025-02-22,2025-02-15,2025-02-12,"February 22, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
Alabama,2,1.833806243837788,4.242287162214213,7.982869276131413,93.4757242889523,216.244691314714,406.915665162505,1.83,4.24,7.98,93,216,407,wk inc covid hosp,2025-03-01,2025-02-15,2025-02-12,"March 01, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
Alaska,0,0.421519408861181,1.3876475421595844,2.9329745986457003,3,9.8760401987794,20.8743028457673,0.42,1.39,2.93,3,10,21,wk inc covid hosp,2025-02-15,2025-02-15,2025-02-12,"February 15, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
Alaska,1,0.421519408861181,1.5343614620369084,3.2469709458498603,3,10.9202193050775,23.1090493884175,0.42,1.53,3.25,3,11,23,wk inc covid hosp,2025-02-22,2025-02-15,2025-02-12,"February 22, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
Alaska,2,0.31468944224484374,1.6159488069945387,3.7256041328677654,2.2396793762952,11.5008854137489,26.5155344300745,0.31,1.62,3.73,2,12,27,wk inc covid hosp,2025-03-01,2025-02-15,2025-02-12,"March 01, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
Arizona,0,0.7465499916387651,1.7295544187737169,3.610736795040117,55.3495597930942,128.229960202916,267.7016869232,0.75,1.73,3.61,55,128,268,wk inc covid hosp,2025-02-15,2025-02-15,2025-02-12,"February 15, 2025","February 12, 2025","February 15, 2025",CovidHub-ensemble
