location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CEPH-Rtrend_covid,6863,8150,8965,9854,11600,6863,8150,8965,9854,11600,CEPH Lab at Indiana University,2026-01-07,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CEPH-Rtrend_covid,6395,8669,10256,12079,15990,6395,8669,10256,12079,15990,CEPH Lab at Indiana University,2026-01-07,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,CEPH-Rtrend_covid,5804,8850,11148,13935,20271,5804,8850,11148,13935,20271,CEPH Lab at Indiana University,2026-01-07,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CFA-EpiAutoGP,9947.6968,11319.818,12089.755,12924.817,14614.331,9948,11320,12090,12925,14614,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-07,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CFA-EpiAutoGP,10680.721,13136.967,14618.599,16238.284,20136.823,10681,13137,14619,16238,20137,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-07,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,CFA-EpiAutoGP,10799.319,14530.548,17017.465,19817.777,27393.816,10799,14531,17017,19818,27394,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-01-07,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-10,CFA_Pyrenew-Pyrenew_E_COVID,0.007325889179185468,0.007909085827969262,0.008228138529177614,0.008554154512938785,0.009274857520157222,0.0073,0.0079,0.0082,0.0086,0.0093,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-17,CFA_Pyrenew-Pyrenew_E_COVID,0.004480072050866112,0.005775120001344015,0.00652989116656877,0.007471174777092213,0.009614375478218322,0.0045,0.0058,0.0065,0.0075,0.0096,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CFA_Pyrenew-Pyrenew_HE_COVID,7894.95,8528,8865.5,9183,9918.199999999999,7895,8528,8866,9183,9918,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-10,CFA_Pyrenew-Pyrenew_HE_COVID,0.007413854588655162,0.008191464271024459,0.00861780323896436,0.009106698250629085,0.010043230456786513,0.0074,0.0082,0.0086,0.0091,0.01,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CFA_Pyrenew-Pyrenew_HE_COVID,6309.725,7593.25,8344.5,9248.25,11557.299999999994,6310,7593,8344,9248,11557,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-17,CFA_Pyrenew-Pyrenew_HE_COVID,0.005071564733481331,0.006640725764634406,0.007756060233956242,0.009142272333108534,0.012806961678029785,0.0051,0.0066,0.0078,0.0091,0.0128,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CFA_Pyrenew-Pyrenew_H_COVID,8693.975,9831,10439.5,11054,12530,8694,9831,10440,11054,12530,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CFA_Pyrenew-Pyrenew_H_COVID,7856.8499999999995,10459.5,11962.5,13579.75,17599.375,7857,10460,11962,13580,17599,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-01-07,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CMU-TimeSeries,6351.592950965743,8513.712554594475,9574.850999050199,10839.58080274822,14583.71059831889,6352,8514,9575,10840,14584,Carnegie Mellon Delphi Group,2026-01-07,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CMU-TimeSeries,5784.492876735936,8711.164236823759,10268.652029020128,12036.143807925373,17322.200089540365,5784,8711,10269,12036,17322,Carnegie Mellon Delphi Group,2026-01-07,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,CMU-TimeSeries,5335.179056034617,8582.822945814985,10694.978231672727,13399.08818379141,20587.861656169633,5335,8583,10695,13399,20588,Carnegie Mellon Delphi Group,2026-01-07,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-10,CMU-TimeSeries,0.006622340977859674,0.008381336828576226,0.009346593444926833,0.010347111725999896,0.012811925057810274,0.0066,0.0084,0.0093,0.0103,0.0128,Carnegie Mellon Delphi Group,2026-01-07,AR ensemble with auxiliary data
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-17,CMU-TimeSeries,0.0057397538909227256,0.007889088340117208,0.009459198359874105,0.011142683310140527,0.015167551322297945,0.0057,0.0079,0.0095,0.0111,0.0152,Carnegie Mellon Delphi Group,2026-01-07,AR ensemble with auxiliary data
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-24,CMU-TimeSeries,0.00499510918553316,0.007287598571359374,0.009387437234446128,0.011951520454507704,0.017826907811631713,0.005,0.0073,0.0094,0.012,0.0178,Carnegie Mellon Delphi Group,2026-01-07,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CovidHub-baseline,7025.500000000001,8281.5,8890,9498.5,10754.499999999985,7026,8282,8890,9498,10754,CovidHub-hub-models,2026-01-07,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CovidHub-baseline,5752.91911619116,7991.840113401134,8890,9784.602668526684,12049.124920749206,5753,7992,8890,9785,12049,CovidHub-hub-models,2026-01-07,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,CovidHub-baseline,5101.586094860949,7750.101338513386,8890,10019.343365933659,12652.912859628595,5102,7750,8890,10019,12653,CovidHub-hub-models,2026-01-07,CovidHub baseline model
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-10,CovidHub-baseline,0.005400000000000002,0.0084,0.0092,0.01,0.012999999999999998,0.0054,0.0084,0.0092,0.01,0.013,CovidHub-hub-models,2026-01-07,CovidHub baseline model
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-17,CovidHub-baseline,0.003743433984339841,0.007599999999999998,0.0092,0.01081953544535446,0.014641717217172171,0.0037,0.0076,0.0092,0.0108,0.0146,CovidHub-hub-models,2026-01-07,CovidHub baseline model
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-24,CovidHub-baseline,0.0026485289352893497,0.0070999999999999995,0.0092,0.0113,0.015834408919089188,0.0026,0.0071,0.0092,0.0113,0.0158,CovidHub-hub-models,2026-01-07,CovidHub baseline model
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,CovidHub-ensemble,7264.45,8520.85627729724,9321.4254995251,10135.9845046109,12184.3129554637,7264,8521,9321,10136,12184,CovidHub,2026-01-07,Ensemble model using CovidHub submissions
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,CovidHub-ensemble,6430.78065480504,8837.58211841188,10262.3260145101,11812.664711749,14254.6806408207,6431,8838,10262,11813,14255,CovidHub,2026-01-07,Ensemble model using CovidHub submissions
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,CovidHub-ensemble,5887.44119516412,9260,11148,12752.6347607231,16137.3985338127,5887,9260,11148,12753,16137,CovidHub,2026-01-07,Ensemble model using CovidHub submissions
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,NEU_ISI-AdaptiveEnsemble,7205,8145,8496,9349,12273,7205,8145,8496,9349,12273,MOBS Lab at Northeastern University and ISI Foundation,2026-01-07,Adaptive Ensemble
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,NEU_ISI-AdaptiveEnsemble,7160,8964,9610,10315,13925,7160,8964,9610,10315,13925,MOBS Lab at Northeastern University and ISI Foundation,2026-01-07,Adaptive Ensemble
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,NEU_ISI-AdaptiveEnsemble,7292,9260,9965,10535,15818,7292,9260,9965,10535,15818,MOBS Lab at Northeastern University and ISI Foundation,2026-01-07,Adaptive Ensemble
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,OHT_JHU-nbxd,7628.5,9696.29,10919.13,12240.79,15043.27,7628,9696,10919,12241,15043,One Health Trust and Johns Hopkins University,2026-01-07,NBEATS exogenous covariate decoder
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,OHT_JHU-nbxd,7933.62,10621.89,12252.48,14042.21,17912.84,7934,10622,12252,14042,17913,One Health Trust and Johns Hopkins University,2026-01-07,NBEATS exogenous covariate decoder
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,OHT_JHU-nbxd,7603.6,10510.62,12301.46,14285.34,18626.16,7604,10511,12301,14285,18626,One Health Trust and Johns Hopkins University,2026-01-07,NBEATS exogenous covariate decoder
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,UGA_flucast-INFLAenza,7323.9,8415.75,9068,9822,11388.074999999999,7324,8416,9068,9822,11388,UGA_flucast,2026-01-07,INFLAenza
United States,US,1,wk inc covid hosp,hosp,2026-01-10,2026-01-17,UGA_flucast-INFLAenza,6412.8,7935.75,8835,9832.25,11981.025,6413,7936,8835,9832,11981,UGA_flucast,2026-01-07,INFLAenza
United States,US,2,wk inc covid hosp,hosp,2026-01-10,2026-01-24,UGA_flucast-INFLAenza,5626.925,7280,8271,9375.75,11890.299999999996,5627,7280,8271,9376,11890,UGA_flucast,2026-01-07,INFLAenza
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-10,UGA_flucast-INFLAenza,0.005447322666662567,0.007141938528896331,0.008207631839410489,0.009343932762579044,0.011955224611936828,0.0054,0.0071,0.0082,0.0093,0.012,UGA_flucast,2026-01-07,INFLAenza
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-17,UGA_flucast-INFLAenza,0.004389883151146563,0.00615866688995587,0.007268992021983785,0.008543942038091057,0.011467805256331953,0.0044,0.0062,0.0073,0.0085,0.0115,UGA_flucast,2026-01-07,INFLAenza
United States,US,2,wk inc covid prop ed visits,prop_ed,2026-01-10,2026-01-24,UGA_flucast-INFLAenza,0.0037787666683311246,0.005526846450494526,0.006685501155637551,0.008006238811608099,0.011160246914654635,0.0038,0.0055,0.0067,0.008,0.0112,UGA_flucast,2026-01-07,INFLAenza
United States,US,0,wk inc covid hosp,hosp,2026-01-10,2026-01-10,UM-DeepOutbreak,5965.031666666668,7228.050527901755,8467.889299999999,9689.56840543158,10952.587266666667,5965,7228,8468,9690,10953,"University of Michigan, Computer Science and Engineering",2026-01-07,DeepOutbreak
