location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-09-13,2025-09-13,CEPH-Rtrend_covid,9311,10766,11673,12655,14569,9300,10800,11700,12700,14600,CEPH Lab at Indiana University,2025-09-10,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-09-13,2025-09-20,CEPH-Rtrend_covid,8569,11079,12795,14747,18845,8600,11100,12800,14700,18800,CEPH Lab at Indiana University,2025-09-10,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-09-13,2025-09-27,CEPH-Rtrend_covid,7763,11125,13566,16469,22876,7800,11100,13600,16500,22900,CEPH Lab at Indiana University,2025-09-10,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-09-13,2025-09-13,CFA-EpiAutoGP,8792.5358,10789.544,11971.975,13246.314,16077.554,8800,10800,12000,13200,16100,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-09-10,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2025-09-13,2025-09-20,CFA-EpiAutoGP,8181.8375,10967.384,12722.337,14757.959,19214.729,8200,11000,12700,14800,19200,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-09-10,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2025-09-13,2025-09-27,CFA-EpiAutoGP,7910.011,10977.836,13273.491,15926.733,23046.228,7900,11000,13300,15900,23000,Center for Forecasting and Outbreak Analytics (CFA/CDC),2025-09-10,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2025-09-13,2025-09-13,CFA_Pyrenew-Pyrenew_E_COVID,0.011517757856072564,0.011978914865445393,0.012261056702419258,0.012578636831445191,0.013169712156192897,0.012,0.012,0.012,0.013,0.013,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2025-09-13,2025-09-20,CFA_Pyrenew-Pyrenew_E_COVID,0.008048986980022214,0.009352512453674511,0.010246998274529162,0.01122976093533188,0.01338348955295859,0.008,0.0094,0.01,0.011,0.013,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-09-13,2025-09-13,CFA_Pyrenew-Pyrenew_HE_COVID,11086.9,12528.75,13299,14158.25,16047.074999999999,11100,12500,13300,14200,16000,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2025-09-13,2025-09-13,CFA_Pyrenew-Pyrenew_HE_COVID,0.011433635881541603,0.01194867933398321,0.012227007117622589,0.01250540074864431,0.013085199916688231,0.011,0.012,0.012,0.013,0.013,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2025-09-13,2025-09-20,CFA_Pyrenew-Pyrenew_HE_COVID,10854.574999999999,12296.75,13113,13962.25,16083.275,10900,12300,13100,14000,16100,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2025-09-13,2025-09-20,CFA_Pyrenew-Pyrenew_HE_COVID,0.007853232638032457,0.009245915820526144,0.010056869012434145,0.01092974025809186,0.01302751456381146,0.0079,0.0092,0.01,0.011,0.013,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-09-13,2025-09-13,CFA_Pyrenew-Pyrenew_H_COVID,8892.699999999999,9706.75,10157.5,10585,11624.224999999999,8900,9700,10200,10600,11600,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-09-13,2025-09-20,CFA_Pyrenew-Pyrenew_H_COVID,7634.5,9190.25,10031,10919.25,12840.499999999996,7600,9200,10000,10900,12800,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-09-10,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-09-13,2025-09-13,CMU-TimeSeries,7662.301566676136,9861.379783907201,10974.112702785975,12227.65288797949,16479.5875069508,7700,9900,11000,12200,16500,Carnegie Mellon Delphi Group,2025-09-10,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-09-13,2025-09-20,CMU-TimeSeries,7725.079653226996,10126.470544244614,11835.659654506699,13890.341625433639,18484.313167670247,7700,10100,11800,13900,18500,Carnegie Mellon Delphi Group,2025-09-10,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-09-13,2025-09-27,CMU-TimeSeries,6714.800459392283,10805.13764303644,12752.532837745213,15525.460531306164,26094.777082450328,6700,10800,12800,15500,26100,Carnegie Mellon Delphi Group,2025-09-10,AR ensemble with auxiliary data
United States,US,0,wk inc covid prop ed visits,prop_ed,2025-09-13,2025-09-13,CMU-TimeSeries,0,0,0,0,0,0,0,0,0,0,Carnegie Mellon Delphi Group,2025-09-10,AR ensemble with auxiliary data
United States,US,1,wk inc covid prop ed visits,prop_ed,2025-09-13,2025-09-20,CMU-TimeSeries,0,0,0,0,0,0,0,0,0,0,Carnegie Mellon Delphi Group,2025-09-10,AR ensemble with auxiliary data
United States,US,2,wk inc covid prop ed visits,prop_ed,2025-09-13,2025-09-27,CMU-TimeSeries,0,0,0,0,0,0,0,0,0,0,Carnegie Mellon Delphi Group,2025-09-10,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2025-09-13,2025-09-13,CMU-climate_baseline,2100.5,3983,9878,13061.666666666666,20386.233333333344,2100,4000,9900,13100,20400,Carnegie Mellon Delphi Group,2025-09-10,climatological baseline
United States,US,1,wk inc covid hosp,hosp,2025-09-13,2025-09-20,CMU-climate_baseline,985.5,3824.166666666667,9244.000000000002,12323.166666666668,19245.666666666675,990,3800,9200,12300,19200,Carnegie Mellon Delphi Group,2025-09-10,climatological baseline
