location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-02-08,2025-02-08,CEPH-Rtrend_covid,6689,9628,11688,14074,19299,6689,9628,11688,14074,19299,CEPH Lab at Indiana University,2025-02-05,Rtrend COVID
US,US,1,2025-02-08,2025-02-15,CEPH-Rtrend_covid,3961,7538,10543,14490,24499,3961,7538,10543,14490,24499,CEPH Lab at Indiana University,2025-02-05,Rtrend COVID
US,US,2,2025-02-08,2025-02-22,CEPH-Rtrend_covid,2290,5675,9002,13844,27233,2290,5675,9002,13844,27233,CEPH Lab at Indiana University,2025-02-05,Rtrend COVID
US,US,0,2025-02-08,2025-02-08,CFA_Pyrenew-Pyrenew_H_COVID,8011.8,10368,11636,13171.75,17109.124999999996,8012,10368,11636,13172,17109,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-02-05,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-02-08,2025-02-15,CFA_Pyrenew-Pyrenew_H_COVID,5399.775,9216,11365,14714.25,24193.69999999998,5400,9216,11365,14714,24194,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-02-05,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-02-08,2025-02-08,CMU-TimeSeries,6665.77484892312,10105.813155631653,11575.927165762467,13846.092243299012,20682.19850260976,6666,10106,11576,13846,20682,Carnegie Mellon Delphi Group,2025-02-05,AR ensemble with auxiliary data
US,US,1,2025-02-08,2025-02-15,CMU-TimeSeries,5443.660730669542,9182.374111575795,11169.954803424338,14651.235592410178,24983.069954076855,5444,9182,11170,14651,24983,Carnegie Mellon Delphi Group,2025-02-05,AR ensemble with auxiliary data
US,US,2,2025-02-08,2025-02-22,CMU-TimeSeries,4746.203082484238,8635.50451207772,10881.475859870212,15449.329868632769,29920.93871268547,4746,8636,10881,15449,29921,Carnegie Mellon Delphi Group,2025-02-05,AR ensemble with auxiliary data
US,US,0,2025-02-08,2025-02-08,CMU-climate_baseline,8854.40084146737,16055.872856189326,21880.618224988608,26591.45547416141,35889.358387683984,8854,16056,21881,26591,35889,Carnegie Mellon Delphi Group,2025-02-05,climatological baseline
US,US,1,2025-02-08,2025-02-15,CMU-climate_baseline,8755.579932201857,14588.58221356582,20702.838846913783,25086.854292746866,33217.237867319025,8756,14589,20703,25087,33217,Carnegie Mellon Delphi Group,2025-02-05,climatological baseline
US,US,2,2025-02-08,2025-02-22,CMU-climate_baseline,8699.085764714191,14018.081057873454,19321.736644386703,23550.135204822116,31768.04319696237,8699,14018,19322,23550,31768,Carnegie Mellon Delphi Group,2025-02-05,climatological baseline
US,US,0,2025-02-08,2025-02-08,CovidHub-baseline,8292.325,11079.25,12095,13110.75,15897.675,8292,11079,12095,13111,15898,CovidHub-hub-models,2025-02-05,CovidHub baseline model
US,US,1,2025-02-08,2025-02-15,CovidHub-baseline,7199.643760437606,10654.611323613237,12095,13541.218947189473,16957.364666146663,7200,10655,12095,13541,16957,CovidHub-hub-models,2025-02-05,CovidHub baseline model
US,US,2,2025-02-08,2025-02-22,CovidHub-baseline,5797.933058330585,10013.309488094881,12095,14170.240587405877,18347.47191621916,5798,10013,12095,14170,18347,CovidHub-hub-models,2025-02-05,CovidHub baseline model
