location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv hosp,hosp,2025-12-20,2025-12-20,CEPH-Rtrend_rsv,2810,3383,3751,4158,4973,2800,3400,3800,4200,5000,CEPH Lab at Indiana University,2025-12-17,Rtrend RSV
United States,US,1,wk inc rsv hosp,hosp,2025-12-20,2025-12-27,CEPH-Rtrend_rsv,2945,3858,4503,5252,6891,2900,3900,4500,5300,6900,CEPH Lab at Indiana University,2025-12-17,Rtrend RSV
United States,US,2,wk inc rsv hosp,hosp,2025-12-20,2026-01-03,CEPH-Rtrend_rsv,3049,4354,5339,6552,9421,3000,4400,5300,6600,9400,CEPH Lab at Indiana University,2025-12-17,Rtrend RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_E_RSV,0.0031045890566262203,0.0033261942393893644,0.003460623937882577,0.003583292082824088,0.003845439154538788,0.0031,0.0033,0.0035,0.0036,0.0038,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_E_RSV,0.0028840154878820375,0.0034701954174165936,0.003789756936544631,0.004106516966571164,0.005016877318592372,0.0029,0.0035,0.0038,0.0041,0.005,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_HE_RSV,2656.9500000000003,3132.75,3386.5,3677.25,4418.125,2700,3100,3400,3700,4400,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_HE_RSV,0.003068125948447991,0.0032949362390508894,0.0034248170008667877,0.0035602053565353597,0.0038484595605498646,0.0031,0.0033,0.0034,0.0036,0.0038,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_HE_RSV,2627.775,3278.75,3731,4255.25,5532.6749999999965,2600,3300,3700,4300,5500,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-12-20,2025-12-27,CFA_Pyrenew-Pyrenew_HE_RSV,0.0028348743807445754,0.0033750050273889057,0.003705912580068996,0.004085820974452047,0.00498600339415079,0.0028,0.0034,0.0037,0.0041,0.005,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-12-20,2025-12-20,CFA_Pyrenew-Pyrenew_H_RSV,2815.75,3205,3427.5,3650.5,4160.049999999999,2800,3200,3400,3700,4200,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-17,Pyrenew_Hospital_Admissions_RSV
