location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv hosp,hosp,2025-12-13,2025-12-13,CEPH-Rtrend_rsv,2347,2842,3158,3508,4211,2300,2800,3200,3500,4200,CEPH Lab at Indiana University,2025-12-10,Rtrend RSV
United States,US,1,wk inc rsv hosp,hosp,2025-12-13,2025-12-20,CEPH-Rtrend_rsv,2495,3290,3855,4511,5950,2500,3300,3900,4500,6000,CEPH Lab at Indiana University,2025-12-10,Rtrend RSV
United States,US,2,wk inc rsv hosp,hosp,2025-12-13,2025-12-27,CEPH-Rtrend_rsv,2614,3769,4646,5729,8294,2600,3800,4600,5700,8300,CEPH Lab at Indiana University,2025-12-10,Rtrend RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-12-13,2025-12-13,CFA_Pyrenew-Pyrenew_E_RSV,0.0026014226087009186,0.002911669916771085,0.0031223324519997512,0.003308860631777368,0.0036579322311483613,0.0026,0.0029,0.0031,0.0033,0.0037,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-12-13,2025-12-20,CFA_Pyrenew-Pyrenew_E_RSV,0.0023268018043494762,0.0029881395681828713,0.003373821828894657,0.003810141872195535,0.00467157402671266,0.0023,0.003,0.0034,0.0038,0.0047,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-12-13,2025-12-13,CFA_Pyrenew-Pyrenew_HE_RSV,2103.975,2688.75,3075.5,3477,4449.175,2100,2700,3100,3500,4400,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2025-12-13,2025-12-13,CFA_Pyrenew-Pyrenew_HE_RSV,0.0025501801576721804,0.0029054725095464516,0.0030883594386794436,0.003281825275552444,0.003645453050946537,0.0026,0.0029,0.0031,0.0033,0.0036,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2025-12-13,2025-12-20,CFA_Pyrenew-Pyrenew_HE_RSV,2012,2861.75,3389,3991.25,5349.2,2000,2900,3400,4000,5300,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2025-12-13,2025-12-20,CFA_Pyrenew-Pyrenew_HE_RSV,0.002190997858821883,0.002976951203498332,0.0033503997289854133,0.0037745316398131723,0.00470725925045096,0.0022,0.003,0.0034,0.0038,0.0047,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2025-12-13,2025-12-13,CFA_Pyrenew-Pyrenew_H_RSV,2668.875,2949.25,3102,3262.5,3586.0249999999996,2700,2900,3100,3300,3600,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-12-10,Pyrenew_Hospital_Admissions_RSV
