location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-07-26,2025-07-26,CEPH-Rtrend_covid,3317,3916,4295,4712,5548,3317,3916,4295,4712,5548,CEPH Lab at Indiana University,2025-07-23,Rtrend COVID
US,US,1,2025-07-26,2025-08-02,CEPH-Rtrend_covid,2802,3720,4363,5120,6758,2802,3720,4363,5120,6758,CEPH Lab at Indiana University,2025-07-23,Rtrend COVID
US,US,2,2025-07-26,2025-08-09,CEPH-Rtrend_covid,2386,3494,4330,5349,7653,2386,3494,4330,5349,7653,CEPH Lab at Indiana University,2025-07-23,Rtrend COVID
US,US,0,2025-07-26,2025-07-26,CFA_Pyrenew-Pyrenew_HE_COVID,4588.975,4970,5176,5403,5927.299999999998,4589,4970,5176,5403,5927,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-23,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2025-07-26,2025-08-02,CFA_Pyrenew-Pyrenew_HE_COVID,5014.925,5611.75,5963.5,6382.5,7556.025,5015,5612,5964,6382,7556,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-23,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2025-07-26,2025-07-26,CFA_Pyrenew-Pyrenew_H_COVID,3632.975,4032,4210.5,4403,4811,3633,4032,4210,4403,4811,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-23,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-07-26,2025-08-02,CFA_Pyrenew-Pyrenew_H_COVID,3283.325,4000,4310,4638,5372.2249999999985,3283,4000,4310,4638,5372,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-07-23,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-07-26,2025-07-26,CMU-TimeSeries,2263.6745769505555,3659.738363051029,4220.709570108234,5016.8816595301405,8264.099079657703,2264,3660,4221,5017,8264,Carnegie Mellon Delphi Group,2025-07-23,AR ensemble with auxiliary data
US,US,1,2025-07-26,2025-08-02,CMU-TimeSeries,1961.0477004984486,3650.5537505393313,4353.398527008421,5493.447570663,11174.621765020154,1961,3651,4353,5493,11175,Carnegie Mellon Delphi Group,2025-07-23,AR ensemble with auxiliary data
US,US,2,2025-07-26,2025-08-09,CMU-TimeSeries,1841.0395906519122,3629.0887368540425,4553.355078771152,6106.992262129987,12706.684746256093,1841,3629,4553,6107,12707,Carnegie Mellon Delphi Group,2025-07-23,AR ensemble with auxiliary data
