location_name,abbreviation,horizon,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
US,US,0,2025-06-28,2025-06-28,CEPH-Rtrend_covid,2445,2932,3246,3591,4290,2445,2932,3246,3591,4290,CEPH Lab at Indiana University,2025-06-25,Rtrend COVID
US,US,1,2025-06-28,2025-07-05,CEPH-Rtrend_covid,1938,2623,3111,3687,4964,1938,2623,3111,3687,4964,CEPH Lab at Indiana University,2025-06-25,Rtrend COVID
US,US,2,2025-06-28,2025-07-12,CEPH-Rtrend_covid,1550,2312,2899,3626,5329,1550,2312,2899,3626,5329,CEPH Lab at Indiana University,2025-06-25,Rtrend COVID
US,US,0,2025-06-28,2025-06-28,CFA_Pyrenew-Pyrenew_HE_COVID,3664.95,4025,4237,4482,5021.249999999999,3665,4025,4237,4482,5021,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-25,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,1,2025-06-28,2025-07-05,CFA_Pyrenew-Pyrenew_HE_COVID,3716.9,4408.75,4872.5,5381.25,6746.424999999998,3717,4409,4872,5381,6746,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-25,Pyrenew_Hospital_Admissions_ED_Visits_COVID
US,US,0,2025-06-28,2025-06-28,CFA_Pyrenew-Pyrenew_H_COVID,2741.95,3020,3182,3328,3692.0999999999995,2742,3020,3182,3328,3692,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-25,Pyrenew_Hospital_Admissions_COVID
US,US,1,2025-06-28,2025-07-05,CFA_Pyrenew-Pyrenew_H_COVID,2279.95,2803,3055.5,3349.75,4147.525,2280,2803,3056,3350,4148,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-06-25,Pyrenew_Hospital_Admissions_COVID
US,US,0,2025-06-28,2025-06-28,CMU-TimeSeries,1534.665140143815,2899.4513269687754,3389.4695391357686,4018.3207834338746,6043.354244707538,1535,2899,3389,4018,6043,Carnegie Mellon Delphi Group,2025-06-25,AR ensemble with auxiliary data
US,US,1,2025-06-28,2025-07-05,CMU-TimeSeries,1573.3639888368762,2668.594311249595,3235.9393164679395,3810.3980696062044,6180.600550901787,1573,2669,3236,3810,6181,Carnegie Mellon Delphi Group,2025-06-25,AR ensemble with auxiliary data
US,US,2,2025-06-28,2025-07-12,CMU-TimeSeries,1631.301519200612,2654.392317379243,3106.510234156533,3900.5417390675207,6107.592384976127,1631,2654,3107,3901,6108,Carnegie Mellon Delphi Group,2025-06-25,AR ensemble with auxiliary data
