location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2025-05-31,2025-05-31,CEPH-Rtrend_covid,2083,2598,2938,3316,4086,2100,2600,2900,3300,4100,CEPH Lab at Indiana University,2025-05-28,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2025-05-31,2025-06-07,CEPH-Rtrend_covid,1406,2059,2541,3116,4421,1400,2100,2500,3100,4400,CEPH Lab at Indiana University,2025-05-28,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2025-05-31,2025-06-14,CEPH-Rtrend_covid,945,1587,2107,2768,4374,940,1600,2100,2800,4400,CEPH Lab at Indiana University,2025-05-28,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2025-05-31,2025-05-31,CFA_Pyrenew-Pyrenew_HE_COVID,2921.8500000000004,3392.75,3645,3929,4657.2249999999985,2900,3400,3600,3900,4700,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,1,wk inc covid hosp,hosp,2025-05-31,2025-06-07,CFA_Pyrenew-Pyrenew_HE_COVID,2807.8999999999996,3375.75,3740,4171.25,5505,2800,3400,3700,4200,5500,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2025-05-31,2025-05-31,CFA_Pyrenew-Pyrenew_H_COVID,2354,2664,2835,3011.25,3402.0249999999996,2400,2700,2800,3000,3400,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_COVID
United States,US,1,wk inc covid hosp,hosp,2025-05-31,2025-06-07,CFA_Pyrenew-Pyrenew_H_COVID,1760.8999999999999,2271.75,2531,2808,3496.2749999999987,1800,2300,2500,2800,3500,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2025-05-28,Pyrenew_Hospital_Admissions_COVID
United States,US,0,wk inc covid hosp,hosp,2025-05-31,2025-05-31,CMU-TimeSeries,1294.4148617795445,2395.4969479210968,2944.9729136532596,3762.0284867382506,6359.174854636178,1300,2400,2900,3800,6400,Carnegie Mellon Delphi Group,2025-05-28,AR ensemble with auxiliary data
United States,US,1,wk inc covid hosp,hosp,2025-05-31,2025-06-07,CMU-TimeSeries,1046.0773702048966,2158.1801071563423,2757.3818432280286,3973.6693199187143,8326.476012334613,1000,2200,2800,4000,8300,Carnegie Mellon Delphi Group,2025-05-28,AR ensemble with auxiliary data
United States,US,2,wk inc covid hosp,hosp,2025-05-31,2025-06-14,CMU-TimeSeries,1127.9500622483185,2056.3177867602335,2713.1727066701296,4414.995408118162,9516.802842306113,1100,2100,2700,4400,9500,Carnegie Mellon Delphi Group,2025-05-28,AR ensemble with auxiliary data
United States,US,0,wk inc covid hosp,hosp,2025-05-31,2025-05-31,CMU-climate_baseline,1114.5,1292.9583333333333,1952.0000000000002,3806.458333333334,5688.395833333332,1100,1300,2000,3800,5700,Carnegie Mellon Delphi Group,2025-05-28,climatological baseline
United States,US,1,wk inc covid hosp,hosp,2025-05-31,2025-06-07,CMU-climate_baseline,1114.5,1462.7083333333335,1986.75,3576.916666666667,5010.5166666666655,1100,1500,2000,3600,5000,Carnegie Mellon Delphi Group,2025-05-28,climatological baseline
United States,US,2,wk inc covid hosp,hosp,2025-05-31,2025-06-14,CMU-climate_baseline,1142,1582.1666666666665,2178.0000000000005,3548.791666666667,4706.5875,1100,1600,2200,3500,4700,Carnegie Mellon Delphi Group,2025-05-28,climatological baseline
United States,US,0,wk inc covid hosp,hosp,2025-05-31,2025-05-31,CovidHub-baseline,0,2570,3168,3766,6423.75,0,2600,3200,3800,6400,CovidHub-hub-models,2025-05-28,CovidHub baseline model
United States,US,1,wk inc covid hosp,hosp,2025-05-31,2025-06-07,CovidHub-baseline,0,2183.179446794468,3168,4149.118286182861,7076.585194101939,0,2200,3200,4100,7100,CovidHub-hub-models,2025-05-28,CovidHub baseline model
United States,US,2,wk inc covid hosp,hosp,2025-05-31,2025-06-14,CovidHub-baseline,0,1880.3844488444888,3168,4465.480114801148,7732.559994849949,0,1900,3200,4500,7700,CovidHub-hub-models,2025-05-28,CovidHub baseline model
