week_ending_date,location,location_name,target,target_data_type,value
2022-10-01,01,Alabama,wk inc covid prop ed visits,prop_ed,0.0102
2022-10-01,02,Alaska,wk inc covid prop ed visits,prop_ed,0.0161
2022-10-01,04,Arizona,wk inc covid prop ed visits,prop_ed,0.0163
2022-10-01,05,Arkansas,wk inc covid prop ed visits,prop_ed,0.0098
2022-10-01,06,California,wk inc covid prop ed visits,prop_ed,0.0118
2022-10-01,08,Colorado,wk inc covid prop ed visits,prop_ed,0.0161
2022-10-01,09,Connecticut,wk inc covid prop ed visits,prop_ed,0.0337
2022-10-01,10,Delaware,wk inc covid prop ed visits,prop_ed,0.0268
2022-10-01,11,District of Columbia,wk inc covid prop ed visits,prop_ed,0.0175
2022-10-01,12,Florida,wk inc covid prop ed visits,prop_ed,0.0152
2022-10-01,13,Georgia,wk inc covid prop ed visits,prop_ed,0.0058
2022-10-01,15,Hawaii,wk inc covid prop ed visits,prop_ed,0.029
2022-10-01,16,Idaho,wk inc covid prop ed visits,prop_ed,0.0235
2022-10-01,17,Illinois,wk inc covid prop ed visits,prop_ed,0.0181
2022-10-01,18,Indiana,wk inc covid prop ed visits,prop_ed,0.0145
2022-10-01,19,Iowa,wk inc covid prop ed visits,prop_ed,0.0269
2022-10-01,20,Kansas,wk inc covid prop ed visits,prop_ed,0.0172
2022-10-01,21,Kentucky,wk inc covid prop ed visits,prop_ed,0.0178
2022-10-01,22,Louisiana,wk inc covid prop ed visits,prop_ed,0.011
2022-10-01,23,Maine,wk inc covid prop ed visits,prop_ed,0.0404
2022-10-01,24,Maryland,wk inc covid prop ed visits,prop_ed,0.0224
2022-10-01,25,Massachusetts,wk inc covid prop ed visits,prop_ed,0.0323
2022-10-01,26,Michigan,wk inc covid prop ed visits,prop_ed,0.0311
2022-10-01,27,Minnesota,wk inc covid prop ed visits,prop_ed,0.023
2022-10-01,28,Mississippi,wk inc covid prop ed visits,prop_ed,0.0104
2022-10-01,30,Montana,wk inc covid prop ed visits,prop_ed,0.0294
2022-10-01,31,Nebraska,wk inc covid prop ed visits,prop_ed,0.0126
2022-10-01,32,Nevada,wk inc covid prop ed visits,prop_ed,0.0143
2022-10-01,33,New Hampshire,wk inc covid prop ed visits,prop_ed,0.0274
2022-10-01,34,New Jersey,wk inc covid prop ed visits,prop_ed,0.0276
2022-10-01,35,New Mexico,wk inc covid prop ed visits,prop_ed,0.0213
2022-10-01,36,New York,wk inc covid prop ed visits,prop_ed,0.0226
2022-10-01,37,North Carolina,wk inc covid prop ed visits,prop_ed,0.0265
2022-10-01,38,North Dakota,wk inc covid prop ed visits,prop_ed,0.0251
2022-10-01,39,Ohio,wk inc covid prop ed visits,prop_ed,0.0184
2022-10-01,40,Oklahoma,wk inc covid prop ed visits,prop_ed,0.012
2022-10-01,41,Oregon,wk inc covid prop ed visits,prop_ed,0.0242
2022-10-01,42,Pennsylvania,wk inc covid prop ed visits,prop_ed,0.0218
2022-10-01,44,Rhode Island,wk inc covid prop ed visits,prop_ed,0.0248
2022-10-01,45,South Carolina,wk inc covid prop ed visits,prop_ed,0.0139
2022-10-01,46,South Dakota,wk inc covid prop ed visits,prop_ed,0.0143
2022-10-01,47,Tennessee,wk inc covid prop ed visits,prop_ed,0.0119
2022-10-01,48,Texas,wk inc covid prop ed visits,prop_ed,0.0102
2022-10-01,49,Utah,wk inc covid prop ed visits,prop_ed,0.0188
2022-10-01,50,Vermont,wk inc covid prop ed visits,prop_ed,0.0366
2022-10-01,51,Virginia,wk inc covid prop ed visits,prop_ed,0.0208
2022-10-01,53,Washington,wk inc covid prop ed visits,prop_ed,0.0284
2022-10-01,54,West Virginia,wk inc covid prop ed visits,prop_ed,0.0256
2022-10-01,55,Wisconsin,wk inc covid prop ed visits,prop_ed,0.0206
2022-10-01,56,Wyoming,wk inc covid prop ed visits,prop_ed,0.0288
2022-10-01,US,United States,wk inc covid prop ed visits,prop_ed,0.0184
2022-10-08,01,Alabama,wk inc covid prop ed visits,prop_ed,0.0098
2022-10-08,02,Alaska,wk inc covid prop ed visits,prop_ed,0.0131
2022-10-08,04,Arizona,wk inc covid prop ed visits,prop_ed,0.0161
2022-10-08,05,Arkansas,wk inc covid prop ed visits,prop_ed,0.0094
2022-10-08,06,California,wk inc covid prop ed visits,prop_ed,0.011
2022-10-08,08,Colorado,wk inc covid prop ed visits,prop_ed,0.0154
2022-10-08,09,Connecticut,wk inc covid prop ed visits,prop_ed,0.0333
2022-10-08,10,Delaware,wk inc covid prop ed visits,prop_ed,0.0237
2022-10-08,11,District of Columbia,wk inc covid prop ed visits,prop_ed,0.0144
2022-10-08,12,Florida,wk inc covid prop ed visits,prop_ed,0.0114
2022-10-08,13,Georgia,wk inc covid prop ed visits,prop_ed,0.0049
2022-10-08,15,Hawaii,wk inc covid prop ed visits,prop_ed,0.0248
2022-10-08,16,Idaho,wk inc covid prop ed visits,prop_ed,0.0185
2022-10-08,17,Illinois,wk inc covid prop ed visits,prop_ed,0.018
2022-10-08,18,Indiana,wk inc covid prop ed visits,prop_ed,0.0153
2022-10-08,19,Iowa,wk inc covid prop ed visits,prop_ed,0.0261
2022-10-08,20,Kansas,wk inc covid prop ed visits,prop_ed,0.0151
2022-10-08,21,Kentucky,wk inc covid prop ed visits,prop_ed,0.0177
2022-10-08,22,Louisiana,wk inc covid prop ed visits,prop_ed,0.0101
2022-10-08,23,Maine,wk inc covid prop ed visits,prop_ed,0.0392
2022-10-08,24,Maryland,wk inc covid prop ed visits,prop_ed,0.0205
2022-10-08,25,Massachusetts,wk inc covid prop ed visits,prop_ed,0.034
2022-10-08,26,Michigan,wk inc covid prop ed visits,prop_ed,0.0305
2022-10-08,27,Minnesota,wk inc covid prop ed visits,prop_ed,0.021
2022-10-08,28,Mississippi,wk inc covid prop ed visits,prop_ed,0.0088
2022-10-08,30,Montana,wk inc covid prop ed visits,prop_ed,0.0258
2022-10-08,31,Nebraska,wk inc covid prop ed visits,prop_ed,0.0105
2022-10-08,32,Nevada,wk inc covid prop ed visits,prop_ed,0.0131
2022-10-08,33,New Hampshire,wk inc covid prop ed visits,prop_ed,0.033
2022-10-08,34,New Jersey,wk inc covid prop ed visits,prop_ed,0.0258
2022-10-08,35,New Mexico,wk inc covid prop ed visits,prop_ed,0.022
2022-10-08,36,New York,wk inc covid prop ed visits,prop_ed,0.0218
2022-10-08,37,North Carolina,wk inc covid prop ed visits,prop_ed,0.0218
2022-10-08,38,North Dakota,wk inc covid prop ed visits,prop_ed,0.0282
2022-10-08,39,Ohio,wk inc covid prop ed visits,prop_ed,0.0165
2022-10-08,40,Oklahoma,wk inc covid prop ed visits,prop_ed,0.0129
2022-10-08,41,Oregon,wk inc covid prop ed visits,prop_ed,0.021
2022-10-08,42,Pennsylvania,wk inc covid prop ed visits,prop_ed,0.0201
2022-10-08,44,Rhode Island,wk inc covid prop ed visits,prop_ed,0.0253
2022-10-08,45,South Carolina,wk inc covid prop ed visits,prop_ed,0.0125
2022-10-08,46,South Dakota,wk inc covid prop ed visits,prop_ed,0.0127
2022-10-08,47,Tennessee,wk inc covid prop ed visits,prop_ed,0.011
2022-10-08,48,Texas,wk inc covid prop ed visits,prop_ed,0.0085
2022-10-08,49,Utah,wk inc covid prop ed visits,prop_ed,0.0141
2022-10-08,50,Vermont,wk inc covid prop ed visits,prop_ed,0.0415
2022-10-08,51,Virginia,wk inc covid prop ed visits,prop_ed,0.0194
2022-10-08,53,Washington,wk inc covid prop ed visits,prop_ed,0.0231
2022-10-08,54,West Virginia,wk inc covid prop ed visits,prop_ed,0.0196
2022-10-08,55,Wisconsin,wk inc covid prop ed visits,prop_ed,0.0214
2022-10-08,56,Wyoming,wk inc covid prop ed visits,prop_ed,0.0219
2022-10-08,US,United States,wk inc covid prop ed visits,prop_ed,0.0168
2022-10-15,01,Alabama,wk inc covid prop ed visits,prop_ed,0.0091
2022-10-15,02,Alaska,wk inc covid prop ed visits,prop_ed,0.0148
2022-10-15,04,Arizona,wk inc covid prop ed visits,prop_ed,0.0156
2022-10-15,05,Arkansas,wk inc covid prop ed visits,prop_ed,0.0103
2022-10-15,06,California,wk inc covid prop ed visits,prop_ed,0.0103
2022-10-15,08,Colorado,wk inc covid prop ed visits,prop_ed,0.017
2022-10-15,09,Connecticut,wk inc covid prop ed visits,prop_ed,0.0309
2022-10-15,10,Delaware,wk inc covid prop ed visits,prop_ed,0.0226
2022-10-15,11,District of Columbia,wk inc covid prop ed visits,prop_ed,0.0123
2022-10-15,12,Florida,wk inc covid prop ed visits,prop_ed,0.0106
2022-10-15,13,Georgia,wk inc covid prop ed visits,prop_ed,0.0048
2022-10-15,15,Hawaii,wk inc covid prop ed visits,prop_ed,0.0214
2022-10-15,16,Idaho,wk inc covid prop ed visits,prop_ed,0.0208
2022-10-15,17,Illinois,wk inc covid prop ed visits,prop_ed,0.0191
2022-10-15,18,Indiana,wk inc covid prop ed visits,prop_ed,0.0153
2022-10-15,19,Iowa,wk inc covid prop ed visits,prop_ed,0.0218
2022-10-15,20,Kansas,wk inc covid prop ed visits,prop_ed,0.014
2022-10-15,21,Kentucky,wk inc covid prop ed visits,prop_ed,0.0182
2022-10-15,22,Louisiana,wk inc covid prop ed visits,prop_ed,0.0081
2022-10-15,23,Maine,wk inc covid prop ed visits,prop_ed,0.0463
2022-10-15,24,Maryland,wk inc covid prop ed visits,prop_ed,0.0182
2022-10-15,25,Massachusetts,wk inc covid prop ed visits,prop_ed,0.0316
2022-10-15,26,Michigan,wk inc covid prop ed visits,prop_ed,0.03
2022-10-15,27,Minnesota,wk inc covid prop ed visits,prop_ed,0.0183
2022-10-15,28,Mississippi,wk inc covid prop ed visits,prop_ed,0.0089
2022-10-15,30,Montana,wk inc covid prop ed visits,prop_ed,0.0247
2022-10-15,31,Nebraska,wk inc covid prop ed visits,prop_ed,0.0101
2022-10-15,32,Nevada,wk inc covid prop ed visits,prop_ed,0.0141
2022-10-15,33,New Hampshire,wk inc covid prop ed visits,prop_ed,0.0329
2022-10-15,34,New Jersey,wk inc covid prop ed visits,prop_ed,0.0246
2022-10-15,35,New Mexico,wk inc covid prop ed visits,prop_ed,0.0269
2022-10-15,36,New York,wk inc covid prop ed visits,prop_ed,0.0236
2022-10-15,37,North Carolina,wk inc covid prop ed visits,prop_ed,0.0185
2022-10-15,38,North Dakota,wk inc covid prop ed visits,prop_ed,0.0227
2022-10-15,39,Ohio,wk inc covid prop ed visits,prop_ed,0.0181
2022-10-15,40,Oklahoma,wk inc covid prop ed visits,prop_ed,0.0106
2022-10-15,41,Oregon,wk inc covid prop ed visits,prop_ed,0.0191
2022-10-15,42,Pennsylvania,wk inc covid prop ed visits,prop_ed,0.0188
2022-10-15,44,Rhode Island,wk inc covid prop ed visits,prop_ed,0.0212
2022-10-15,45,South Carolina,wk inc covid prop ed visits,prop_ed,0.013
2022-10-15,46,South Dakota,wk inc covid prop ed visits,prop_ed,0.0105
2022-10-15,47,Tennessee,wk inc covid prop ed visits,prop_ed,0.0119
2022-10-15,48,Texas,wk inc covid prop ed visits,prop_ed,0.0072
2022-10-15,49,Utah,wk inc covid prop ed visits,prop_ed,0.0177
2022-10-15,50,Vermont,wk inc covid prop ed visits,prop_ed,0.0429
2022-10-15,51,Virginia,wk inc covid prop ed visits,prop_ed,0.0192
2022-10-15,53,Washington,wk inc covid prop ed visits,prop_ed,0.0194
2022-10-15,54,West Virginia,wk inc covid prop ed visits,prop_ed,0.0184
2022-10-15,55,Wisconsin,wk inc covid prop ed visits,prop_ed,0.0218
2022-10-15,56,Wyoming,wk inc covid prop ed visits,prop_ed,0.025
2022-10-15,US,United States,wk inc covid prop ed visits,prop_ed,0.0163
2022-10-22,01,Alabama,wk inc covid prop ed visits,prop_ed,0.0082
2022-10-22,02,Alaska,wk inc covid prop ed visits,prop_ed,0.011
2022-10-22,04,Arizona,wk inc covid prop ed visits,prop_ed,0.0198
2022-10-22,05,Arkansas,wk inc covid prop ed visits,prop_ed,0.0101
2022-10-22,06,California,wk inc covid prop ed visits,prop_ed,0.0108
2022-10-22,08,Colorado,wk inc covid prop ed visits,prop_ed,0.0198
2022-10-22,09,Connecticut,wk inc covid prop ed visits,prop_ed,0.0276
2022-10-22,10,Delaware,wk inc covid prop ed visits,prop_ed,0.0174
2022-10-22,11,District of Columbia,wk inc covid prop ed visits,prop_ed,0.016
2022-10-22,12,Florida,wk inc covid prop ed visits,prop_ed,0.0107
2022-10-22,13,Georgia,wk inc covid prop ed visits,prop_ed,0.0047
2022-10-22,15,Hawaii,wk inc covid prop ed visits,prop_ed,0.0279
2022-10-22,16,Idaho,wk inc covid prop ed visits,prop_ed,0.0199
2022-10-22,17,Illinois,wk inc covid prop ed visits,prop_ed,0.0224
2022-10-22,18,Indiana,wk inc covid prop ed visits,prop_ed,0.019
2022-10-22,19,Iowa,wk inc covid prop ed visits,prop_ed,0.0261
2022-10-22,20,Kansas,wk inc covid prop ed visits,prop_ed,0.0151
2022-10-22,21,Kentucky,wk inc covid prop ed visits,prop_ed,0.0163
2022-10-22,22,Louisiana,wk inc covid prop ed visits,prop_ed,0.008
2022-10-22,23,Maine,wk inc covid prop ed visits,prop_ed,0.038
2022-10-22,24,Maryland,wk inc covid prop ed visits,prop_ed,0.0193
2022-10-22,25,Massachusetts,wk inc covid prop ed visits,prop_ed,0.026
2022-10-22,26,Michigan,wk inc covid prop ed visits,prop_ed,0.0296
2022-10-22,27,Minnesota,wk inc covid prop ed visits,prop_ed,0.0249
2022-10-22,28,Mississippi,wk inc covid prop ed visits,prop_ed,0.0074
2022-10-22,30,Montana,wk inc covid prop ed visits,prop_ed,0.0239
2022-10-22,31,Nebraska,wk inc covid prop ed visits,prop_ed,0.0117
2022-10-22,32,Nevada,wk inc covid prop ed visits,prop_ed,0.0169
2022-10-22,33,New Hampshire,wk inc covid prop ed visits,prop_ed,0.028
2022-10-22,34,New Jersey,wk inc covid prop ed visits,prop_ed,0.0235
2022-10-22,35,New Mexico,wk inc covid prop ed visits,prop_ed,0.0331
2022-10-22,36,New York,wk inc covid prop ed visits,prop_ed,0.0206
2022-10-22,37,North Carolina,wk inc covid prop ed visits,prop_ed,0.0172
2022-10-22,38,North Dakota,wk inc covid prop ed visits,prop_ed,0.0244
2022-10-22,39,Ohio,wk inc covid prop ed visits,prop_ed,0.0182
2022-10-22,40,Oklahoma,wk inc covid prop ed visits,prop_ed,0.0125
2022-10-22,41,Oregon,wk inc covid prop ed visits,prop_ed,0.0178
2022-10-22,42,Pennsylvania,wk inc covid prop ed visits,prop_ed,0.0194
2022-10-22,44,Rhode Island,wk inc covid prop ed visits,prop_ed,0.0186
2022-10-22,45,South Carolina,wk inc covid prop ed visits,prop_ed,0.0102
2022-10-22,46,South Dakota,wk inc covid prop ed visits,prop_ed,0.0128
2022-10-22,47,Tennessee,wk inc covid prop ed visits,prop_ed,0.0125
2022-10-22,48,Texas,wk inc covid prop ed visits,prop_ed,0.0063
2022-10-22,49,Utah,wk inc covid prop ed visits,prop_ed,0.0191
2022-10-22,50,Vermont,wk inc covid prop ed visits,prop_ed,0.0405
2022-10-22,51,Virginia,wk inc covid prop ed visits,prop_ed,0.0178
2022-10-22,53,Washington,wk inc covid prop ed visits,prop_ed,0.0173
2022-10-22,54,West Virginia,wk inc covid prop ed visits,prop_ed,0.0197
2022-10-22,55,Wisconsin,wk inc covid prop ed visits,prop_ed,0.0227
2022-10-22,56,Wyoming,wk inc covid prop ed visits,prop_ed,0.0263
2022-10-22,US,United States,wk inc covid prop ed visits,prop_ed,0.0161
2022-10-29,01,Alabama,wk inc covid prop ed visits,prop_ed,0.0099
2022-10-29,02,Alaska,wk inc covid prop ed visits,prop_ed,0.0112
2022-10-29,04,Arizona,wk inc covid prop ed visits,prop_ed,0.02
2022-10-29,05,Arkansas,wk inc covid prop ed visits,prop_ed,0.0081
2022-10-29,06,California,wk inc covid prop ed visits,prop_ed,0.0112
2022-10-29,08,Colorado,wk inc covid prop ed visits,prop_ed,0.0216
2022-10-29,09,Connecticut,wk inc covid prop ed visits,prop_ed,0.0269
2022-10-29,10,Delaware,wk inc covid prop ed visits,prop_ed,0.0181
2022-10-29,11,District of Columbia,wk inc covid prop ed visits,prop_ed,0.0167
2022-10-29,12,Florida,wk inc covid prop ed visits,prop_ed,0.0117
2022-10-29,13,Georgia,wk inc covid prop ed visits,prop_ed,0.0055
2022-10-29,15,Hawaii,wk inc covid prop ed visits,prop_ed,0.0227
2022-10-29,16,Idaho,wk inc covid prop ed visits,prop_ed,0.0175
2022-10-29,17,Illinois,wk inc covid prop ed visits,prop_ed,0.0238
2022-10-29,18,Indiana,wk inc covid prop ed visits,prop_ed,0.019
2022-10-29,19,Iowa,wk inc covid prop ed visits,prop_ed,0.0254
2022-10-29,20,Kansas,wk inc covid prop ed visits,prop_ed,0.0181
2022-10-29,21,Kentucky,wk inc covid prop ed visits,prop_ed,0.02
2022-10-29,22,Louisiana,wk inc covid prop ed visits,prop_ed,0.0079
2022-10-29,23,Maine,wk inc covid prop ed visits,prop_ed,0.0302
2022-10-29,24,Maryland,wk inc covid prop ed visits,prop_ed,0.0204
2022-10-29,25,Massachusetts,wk inc covid prop ed visits,prop_ed,0.0245
2022-10-29,26,Michigan,wk inc covid prop ed visits,prop_ed,0.0281
2022-10-29,27,Minnesota,wk inc covid prop ed visits,prop_ed,0.0234
2022-10-29,28,Mississippi,wk inc covid prop ed visits,prop_ed,0.0073
2022-10-29,30,Montana,wk inc covid prop ed visits,prop_ed,0.0203
2022-10-29,31,Nebraska,wk inc covid prop ed visits,prop_ed,0.0142
2022-10-29,32,Nevada,wk inc covid prop ed visits,prop_ed,0.0167
2022-10-29,33,New Hampshire,wk inc covid prop ed visits,prop_ed,0.027
2022-10-29,34,New Jersey,wk inc covid prop ed visits,prop_ed,0.0236
2022-10-29,35,New Mexico,wk inc covid prop ed visits,prop_ed,0.0368
2022-10-29,36,New York,wk inc covid prop ed visits,prop_ed,0.0212
2022-10-29,37,North Carolina,wk inc covid prop ed visits,prop_ed,0.0171
2022-10-29,38,North Dakota,wk inc covid prop ed visits,prop_ed,0.0273
2022-10-29,39,Ohio,wk inc covid prop ed visits,prop_ed,0.0212
2022-10-29,40,Oklahoma,wk inc covid prop ed visits,prop_ed,0.0117
2022-10-29,41,Oregon,wk inc covid prop ed visits,prop_ed,0.0172
2022-10-29,42,Pennsylvania,wk inc covid prop ed visits,prop_ed,0.0195
2022-10-29,44,Rhode Island,wk inc covid prop ed visits,prop_ed,0.0185
2022-10-29,45,South Carolina,wk inc covid prop ed visits,prop_ed,0.0132
2022-10-29,46,South Dakota,wk inc covid prop ed visits,prop_ed,0.0189
2022-10-29,47,Tennessee,wk inc covid prop ed visits,prop_ed,0.0132
2022-10-29,48,Texas,wk inc covid prop ed visits,prop_ed,0.007
2022-10-29,49,Utah,wk inc covid prop ed visits,prop_ed,0.0239
2022-10-29,50,Vermont,wk inc covid prop ed visits,prop_ed,0.0318
2022-10-29,51,Virginia,wk inc covid prop ed visits,prop_ed,0.0195
2022-10-29,53,Washington,wk inc covid prop ed visits,prop_ed,0.0181
2022-10-29,54,West Virginia,wk inc covid prop ed visits,prop_ed,0.018
2022-10-29,55,Wisconsin,wk inc covid prop ed visits,prop_ed,0.0232
2022-10-29,56,Wyoming,wk inc covid prop ed visits,prop_ed,0.0256
2022-10-29,US,United States,wk inc covid prop ed visits,prop_ed,0.0167
2022-11-05,01,Alabama,wk inc covid prop ed visits,prop_ed,0.0105
2022-11-05,02,Alaska,wk inc covid prop ed visits,prop_ed,0.017
2022-11-05,04,Arizona,wk inc covid prop ed visits,prop_ed,0.029
2022-11-05,05,Arkansas,wk inc covid prop ed visits,prop_ed,0.0097
2022-11-05,06,California,wk inc covid prop ed visits,prop_ed,0.013
2022-11-05,08,Colorado,wk inc covid prop ed visits,prop_ed,0.0284
2022-11-05,09,Connecticut,wk inc covid prop ed visits,prop_ed,0.0256
2022-11-05,10,Delaware,wk inc covid prop ed visits,prop_ed,0.0169
2022-11-05,11,District of Columbia,wk inc covid prop ed visits,prop_ed,0.0193
2022-11-05,12,Florida,wk inc covid prop ed visits,prop_ed,0.0121
2022-11-05,13,Georgia,wk inc covid prop ed visits,prop_ed,0.006
2022-11-05,15,Hawaii,wk inc covid prop ed visits,prop_ed,0.0184
2022-11-05,16,Idaho,wk inc covid prop ed visits,prop_ed,0.0203
2022-11-05,17,Illinois,wk inc covid prop ed visits,prop_ed,0.0242
2022-11-05,18,Indiana,wk inc covid prop ed visits,prop_ed,0.0214
2022-11-05,19,Iowa,wk inc covid prop ed visits,prop_ed,0.0266
2022-11-05,20,Kansas,wk inc covid prop ed visits,prop_ed,0.0185
2022-11-05,21,Kentucky,wk inc covid prop ed visits,prop_ed,0.0187
2022-11-05,22,Louisiana,wk inc covid prop ed visits,prop_ed,0.0095
2022-11-05,23,Maine,wk inc covid prop ed visits,prop_ed,0.0232
2022-11-05,24,Maryland,wk inc covid prop ed visits,prop_ed,0.0213
2022-11-05,25,Massachusetts,wk inc covid prop ed visits,prop_ed,0.0224
2022-11-05,26,Michigan,wk inc covid prop ed visits,prop_ed,0.0268
2022-11-05,27,Minnesota,wk inc covid prop ed visits,prop_ed,0.0247
2022-11-05,28,Mississippi,wk inc covid prop ed visits,prop_ed,0.0079
2022-11-05,30,Montana,wk inc covid prop ed visits,prop_ed,0.0237
2022-11-05,31,Nebraska,wk inc covid prop ed visits,prop_ed,0.0189
2022-11-05,32,Nevada,wk inc covid prop ed visits,prop_ed,0.0195
2022-11-05,33,New Hampshire,wk inc covid prop ed visits,prop_ed,0.0225
2022-11-05,34,New Jersey,wk inc covid prop ed visits,prop_ed,0.0229
2022-11-05,35,New Mexico,wk inc covid prop ed visits,prop_ed,0.0442
2022-11-05,36,New York,wk inc covid prop ed visits,prop_ed,0.021
2022-11-05,37,North Carolina,wk inc covid prop ed visits,prop_ed,0.0169
2022-11-05,38,North Dakota,wk inc covid prop ed visits,prop_ed,0.0324
2022-11-05,39,Ohio,wk inc covid prop ed visits,prop_ed,0.0205
2022-11-05,40,Oklahoma,wk inc covid prop ed visits,prop_ed,0.0107
2022-11-05,41,Oregon,wk inc covid prop ed visits,prop_ed,0.0184
2022-11-05,42,Pennsylvania,wk inc covid prop ed visits,prop_ed,0.0199
2022-11-05,44,Rhode Island,wk inc covid prop ed visits,prop_ed,0.0171
2022-11-05,45,South Carolina,wk inc covid prop ed visits,prop_ed,0.0125
2022-11-05,46,South Dakota,wk inc covid prop ed visits,prop_ed,0.0204
2022-11-05,47,Tennessee,wk inc covid prop ed visits,prop_ed,0.0142
2022-11-05,48,Texas,wk inc covid prop ed visits,prop_ed,0.0076
2022-11-05,49,Utah,wk inc covid prop ed visits,prop_ed,0.0263
2022-11-05,50,Vermont,wk inc covid prop ed visits,prop_ed,0.0256
2022-11-05,51,Virginia,wk inc covid prop ed visits,prop_ed,0.0177
2022-11-05,53,Washington,wk inc covid prop ed visits,prop_ed,0.0174
2022-11-05,54,West Virginia,wk inc covid prop ed visits,prop_ed,0.0182
2022-11-05,55,Wisconsin,wk inc covid prop ed visits,prop_ed,0.0216
2022-11-05,56,Wyoming,wk inc covid prop ed visits,prop_ed,0.0299
2022-11-05,US,United States,wk inc covid prop ed visits,prop_ed,0.0172
2022-11-12,01,Alabama,wk inc covid prop ed visits,prop_ed,0.0097
2022-11-12,02,Alaska,wk inc covid prop ed visits,prop_ed,0.0163
2022-11-12,04,Arizona,wk inc covid prop ed visits,prop_ed,0.0392
2022-11-12,05,Arkansas,wk inc covid prop ed visits,prop_ed,0.0095
2022-11-12,06,California,wk inc covid prop ed visits,prop_ed,0.0156
2022-11-12,08,Colorado,wk inc covid prop ed visits,prop_ed,0.0313
2022-11-12,09,Connecticut,wk inc covid prop ed visits,prop_ed,0.0231
