location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,CEPH-Rtrend_rsv,4082,5104,5758,6487,7940,4100,5100,5800,6500,7900,CEPH Lab at Indiana University,2026-02-04,Rtrend RSV
United States,US,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,CEPH-Rtrend_rsv,3247,4356,5114,5981,7838,3200,4400,5100,6000,7800,CEPH Lab at Indiana University,2026-02-04,Rtrend RSV
United States,US,2,wk inc rsv hosp,hosp,2026-02-07,2026-02-21,CEPH-Rtrend_rsv,2493,3589,4377,5307,7354,2500,3600,4400,5300,7400,CEPH Lab at Indiana University,2026-02-04,Rtrend RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_E_RSV,0.0044610542859804874,0.004869155214263694,0.005109740018995683,0.005367749098350919,0.00586386773942666,0.0045,0.0049,0.0051,0.0054,0.0059,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_E_RSV,0.0033903614862772313,0.004335529039145044,0.004913295003091869,0.005506820419773174,0.0071025184583887084,0.0034,0.0043,0.0049,0.0055,0.0071,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_HE_RSV,4022.975,5016,5623,6339.25,8076.449999999997,4000,5000,5600,6300,8100,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_HE_RSV,0.004615724706209669,0.005095222084971899,0.005390227696320673,0.005706276509631019,0.0064523125641874025,0.0046,0.0051,0.0054,0.0057,0.0065,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_HE_RSV,3584.95,4774.75,5585.5,6789.5,10274.499999999985,3600,4800,5600,6800,10300,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_HE_RSV,0.003548230628203328,0.004733660331204252,0.005399122467603126,0.006277508009612541,0.008670015688035722,0.0035,0.0047,0.0054,0.0063,0.0087,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_H_RSV,4900.65,5541.75,5902,6259.25,7091.049999999999,4900,5500,5900,6300,7100,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_RSV
United States,US,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_H_RSV,4091.7,5184.25,5828.5,6538,8507.599999999997,4100,5200,5800,6500,8500,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,RSVHub-baseline,4160.674999999999,5665.500000000001,5962,6258.499999999999,7763.324999999999,4200,5700,6000,6300,7800,RSVHub-hub-models,2026-02-04,RSVHub baseline model
United States,US,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,RSVHub-baseline,3279.436612366124,5330.989507395074,5962,6590.346808468084,8642.138806638064,3300,5300,6000,6600,8600,RSVHub-hub-models,2026-02-04,RSVHub baseline model
United States,US,2,wk inc rsv hosp,hosp,2026-02-07,2026-02-21,RSVHub-baseline,2758.2147356473574,5123.418641686418,5962,6792.8626761267615,9153.891560165604,2800,5100,6000,6800,9200,RSVHub-hub-models,2026-02-04,RSVHub baseline model
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-07,RSVHub-baseline,0.0036,0.004900000000000001,0.0051,0.0053,0.006600000000000001,0.0036,0.0049,0.0051,0.0053,0.0066,RSVHub-hub-models,2026-02-04,RSVHub baseline model
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-14,RSVHub-baseline,0.003205980109801099,0.0047,0.0051,0.0055000000000000005,0.0069762858628586244,0.0032,0.0047,0.0051,0.0055,0.007,RSVHub-hub-models,2026-02-04,RSVHub baseline model
United States,US,2,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-21,RSVHub-baseline,0.002834726872268722,0.0045000000000000005,0.0051,0.0057,0.007387542825428254,0.0028,0.0045,0.0051,0.0057,0.0074,RSVHub-hub-models,2026-02-04,RSVHub baseline model
United States,US,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,RSVHub-ensemble,3943.9292083333335,4450.907645533333,5207.447780833334,6015.327021133334,7653,3900,4500,5200,6000,7700,RSVHub,2026-02-04,Ensemble using RSVHub forecast submissions
United States,US,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,RSVHub-ensemble,2824.313566666667,3711.5,4757.3002541666665,6106.608550247618,7524.5,2800,3700,4800,6100,7500,RSVHub,2026-02-04,Ensemble using RSVHub forecast submissions
United States,US,2,wk inc rsv hosp,hosp,2026-02-07,2026-02-21,RSVHub-ensemble,2493,3335.654850000001,4072.13462,4673.134816666667,6948,2500,3300,4100,4700,6900,RSVHub,2026-02-04,Ensemble using RSVHub forecast submissions
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-07,RSVHub-ensemble,0.0036620328993310788,0.004525293405132587,0.005075207517243654,0.005694444063532482,0.007215847043235881,0.0037,0.0045,0.0051,0.0057,0.0072,RSVHub,2026-02-04,Ensemble using RSVHub forecast submissions
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-14,RSVHub-ensemble,0.0028344217174564434,0.004068932750195896,0.004853265015320834,0.005859404707891995,0.008549603443526045,0.0028,0.0041,0.0049,0.0059,0.0085,RSVHub,2026-02-04,Ensemble using RSVHub forecast submissions
United States,US,2,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-21,RSVHub-ensemble,0.0016465635122735187,0.002959289815881487,0.003930839210715638,0.005127897469225733,0.008422480344810565,0.0016,0.003,0.0039,0.0051,0.0084,RSVHub,2026-02-04,Ensemble using RSVHub forecast submissions
United States,US,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,UM-DeepOutbreak,3864.883416666667,3885.815291066667,4791.895561666667,5691.404042266668,5712.335916666667,3900,3900,4800,5700,5700,"University of Michigan, Computer Science and Engineering",2026-02-04,DeepOutbreak
United States,US,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,UM-DeepOutbreak,2401.6271333333343,2553.4343995047643,4400.600508333333,6232.217100495236,6384.024366666666,2400,2600,4400,6200,6400,"University of Michigan, Computer Science and Engineering",2026-02-04,DeepOutbreak
United States,US,2,wk inc rsv hosp,hosp,2026-02-07,2026-02-21,UM-DeepOutbreak,3335.654850000001,3335.654850000001,4072.13462,4673.134816666667,4673.134816666667,3300,3300,4100,4700,4700,"University of Michigan, Computer Science and Engineering",2026-02-04,DeepOutbreak
United States,US,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,UGA_flucast-INFLAenza,2553,3624,4346,5196,7366,2600,3600,4300,5200,7400,UGA_flucast,2026-02-04,INFLAenza
United States,US,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,UGA_flucast-INFLAenza,2071,3067,3834,4763,7211,2100,3100,3800,4800,7200,UGA_flucast,2026-02-04,INFLAenza
United States,US,2,wk inc rsv hosp,hosp,2026-02-07,2026-02-21,UGA_flucast-INFLAenza,1560,2564,3284,4205,6948,1600,2600,3300,4200,6900,UGA_flucast,2026-02-04,INFLAenza
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-07,UGA_flucast-INFLAenza,0.0027083410924524888,0.003955364725293274,0.004760187338166636,0.005682611617433945,0.00797938152228436,0.0027,0.004,0.0048,0.0057,0.008,UGA_flucast,2026-02-04,INFLAenza
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-14,UGA_flucast-INFLAenza,0.0021206128067095585,0.00340420516918754,0.004307407563038543,0.005441301406171449,0.00842919119901637,0.0021,0.0034,0.0043,0.0054,0.0084,UGA_flucast,2026-02-04,INFLAenza
United States,US,2,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-21,UGA_flucast-INFLAenza,0.0016465635122735187,0.002959289815881487,0.003930839210715638,0.005127897469225733,0.008422480344810565,0.0016,0.003,0.0039,0.0051,0.0084,UGA_flucast,2026-02-04,INFLAenza
Alabama,AL,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,CEPH-Rtrend_rsv,43,56,64,73,92,40,60,60,70,90,CEPH Lab at Indiana University,2026-02-04,Rtrend RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,CEPH-Rtrend_rsv,31,43,52,62,82,30,40,50,60,80,CEPH Lab at Indiana University,2026-02-04,Rtrend RSV
Alabama,AL,2,wk inc rsv hosp,hosp,2026-02-07,2026-02-21,CEPH-Rtrend_rsv,21,32,40,50,70,20,30,40,50,70,CEPH Lab at Indiana University,2026-02-04,Rtrend RSV
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_E_RSV,0.0026586490395112735,0.003324836629438783,0.003704906365668682,0.004157222533750057,0.00508568272788555,0.0027,0.0033,0.0037,0.0042,0.0051,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_ED_Visits_RSV
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_E_RSV,0.001699935593243086,0.002565292308545278,0.003194805058037468,0.003892712531475206,0.005595893144232106,0.0017,0.0026,0.0032,0.0039,0.0056,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_ED_Visits_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_HE_RSV,34,49,58,68,93,30,50,60,70,90,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,0,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_HE_RSV,0.002859168825412396,0.0035343106211684914,0.003947319398239086,0.0044257055743028365,0.00554071406072271,0.0029,0.0035,0.0039,0.0044,0.0055,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_HE_RSV,27,42,52,64,103,30,40,50,60,100,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,1,wk inc rsv prop ed visits,prop_ed,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_HE_RSV,0.002005125557947318,0.002897616119607388,0.0035981007808862106,0.004425148509213539,0.006882330885355243,0.002,0.0029,0.0036,0.0044,0.0069,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_ED_Visits_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,CFA_Pyrenew-Pyrenew_H_RSV,40,55,65,75,103,40,60,60,80,100,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_RSV
Alabama,AL,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,CFA_Pyrenew-Pyrenew_H_RSV,27,46,57,74,113.02499999999986,30,50,60,70,110,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-04,Pyrenew_Hospital_Admissions_RSV
Alabama,AL,0,wk inc rsv hosp,hosp,2026-02-07,2026-02-07,Google_SAI-RSVEns,37,62,71.5,82,121,40,60,70,80,120,Google Science AI,2026-02-04,RSVEnsemble
Alabama,AL,1,wk inc rsv hosp,hosp,2026-02-07,2026-02-14,Google_SAI-RSVEns,36.5,63,69,75,103,40,60,70,80,100,Google Science AI,2026-02-04,RSVEnsemble
Alabama,AL,2,wk inc rsv hosp,hosp,2026-02-07,2026-02-21,Google_SAI-RSVEns,36,59,65.5,71.5,102,40,60,70,70,100,Google Science AI,2026-02-04,RSVEnsemble
