location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,0,1.316426986672203,1.6148338069316481,2.2453216106298175,4394.887861666666,5391.1182075,7496,1.32,1.61,2.25,4400,5400,7500,wk inc rsv hosp,hosp,2026-01-03,2026-01-03,2025-12-31,"January 03, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
United States,1,1.3618103215804964,1.843965135218543,2.657033797637646,4546.4,6156.072514583333,8870.5,1.36,1.84,2.66,4500,6200,8900,wk inc rsv hosp,hosp,2026-01-10,2026-01-03,2025-12-31,"January 10, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
United States,2,1.311368464692815,1.9860769367197877,2.456794003519979,4378,6630.512371666666,8202,1.31,1.99,2.46,4400,6600,8200,wk inc rsv hosp,hosp,2026-01-17,2026-01-03,2025-12-31,"January 17, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
United States,0,NA,NA,NA,0.0036325191808270403,0.005090939163401732,0.0075087981970012405,NA,NA,NA,0.0036,0.0051,0.0075,wk inc rsv prop ed visits,prop_ed,2026-01-03,2026-01-03,2025-12-31,"January 03, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
United States,1,NA,NA,NA,0.003300705576163328,0.005202512577556664,0.008535169986289615,NA,NA,NA,0.0033,0.0052,0.0085,wk inc rsv prop ed visits,prop_ed,2026-01-10,2026-01-03,2025-12-31,"January 10, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
United States,2,NA,NA,NA,0.0011274249251436766,0.003089463443802387,0.007539140949755292,NA,NA,NA,0.0011,0.0031,0.0075,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-03,2025-12-31,"January 17, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alabama,0,1.1721751706422205,2.2070243798702895,3.3252500656712365,59.75,112.5,169.5,1.17,2.21,3.33,60,110,170,wk inc rsv hosp,hosp,2026-01-03,2026-01-03,2025-12-31,"January 03, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alabama,1,1.1378436802886829,2.2168333771141575,3.6587559719627474,58,113,186.5,1.14,2.22,3.66,60,110,190,wk inc rsv hosp,hosp,2026-01-10,2026-01-03,2025-12-31,"January 10, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alabama,2,1.1476526775325506,2.403204324747649,4.394430765252844,58.5,122.5,224,1.15,2.4,4.39,60,120,220,wk inc rsv hosp,hosp,2026-01-17,2026-01-03,2025-12-31,"January 17, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alabama,0,NA,NA,NA,0.0048817077622130695,0.007467530112096671,0.01138505924540903,NA,NA,NA,0.0049,0.0075,0.011,wk inc rsv prop ed visits,prop_ed,2026-01-03,2026-01-03,2025-12-31,"January 03, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alabama,1,NA,NA,NA,0.00403094933748366,0.007031825141550612,0.01234914007873915,NA,NA,NA,0.004,0.007,0.012,wk inc rsv prop ed visits,prop_ed,2026-01-10,2026-01-03,2025-12-31,"January 10, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alabama,2,NA,NA,NA,0.0019204906846991044,0.004892108694222894,0.011278221969243975,NA,NA,NA,0.0019,0.0049,0.011,wk inc rsv prop ed visits,prop_ed,2026-01-17,2026-01-03,2025-12-31,"January 17, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alaska,0,0.421519408861181,1.2996848439886415,2.7047495401925783,3,9.25,19.25,0.42,1.3,2.7,3,9,20,wk inc rsv hosp,hosp,2026-01-03,2026-01-03,2025-12-31,"January 03, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alaska,1,0.4566460262662794,1.4753179310141336,4.039561001586319,3.25,10.5,28.75,0.46,1.48,4.04,3,10,30,wk inc rsv hosp,hosp,2026-01-10,2026-01-03,2025-12-31,"January 10, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
Alaska,2,0.3512661740509842,1.4753179310141336,3.4424085056996447,2.5,10.5,24.5,0.35,1.48,3.44,2,10,20,wk inc rsv hosp,hosp,2026-01-17,2026-01-03,2025-12-31,"January 17, 2026","December 31, 2025","January 03, 2026",RSVHub-ensemble
